Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
Ⅰ.유동자산,1376387642212,1302395915794,1258447518832
(1)현금및현금성자산,115011397198,87863847299,48701603754
(2)매출채권 및 기타수취채권,187966598940,211572492950,208084220621
(3)기타금융자산,911258227178,841297293841,846552664613
(4)재고자산,161459312272,147755455002,153002559149
(5)당기법인세자산,366431168,259782770,139234827
(6)기타유동자산,325675456,340393932,1967235868
(7)매각예정처분자산집단,,13306650000,
Ⅱ.비유동자산,426129562360,443436332136,429645570194
(1)매출채권 및 기타수취채권,2581493420,2718704726,2688786830
(2)기타금융자산,25069469424,32205559833,27426786432
(3)유형자산,365164549844,368403895510,378133482709
(4)투자부동산,19963010625,17985538488,18312603778
(5)무형자산,2932457624,2623857624,2622111919
(6)이연법인세자산,913356004,,189244975
(7)기타비유동자산,393093302,564259094,272553551
(8)순확정급여자산,9112132117,18934516861,
자산총계,1802517204572,1745832247930,1688093089026
부채,,,
Ⅰ.유동부채,144829353992,208963844818,230594729369
(1)매입채무 및 기타지급채무,90922039478,145981739298,167344484150
(2)단기차입금,12729035250,12476935250,9071935250
(3)당기법인세부채,27712570109,28312076207,41640642263
(4)기타금융부채,243381807,264660777,164858546
(5)기타 유동부채,13222327348,21928433286,12372809160
Ⅱ.비유동부채,58737708708,33061644632,36782804961
(1)기타지급채무,1136639287,200000000,776000000
(2)장기차입금,,,2000000000
(3)순확정급여부채,,473965823,11652384353
(4)이연법인세부채,13548541725,29153854991,18971412657
(5)기타금융부채,149711495,299598317,107695005
(6)기타 비유동 부채,3301209951,2934225501,3275312946
(7)충당부채,40601606250,,
부채총계,203567062700,242025489450,267377534330
자본,,,
Ⅰ.지배기업의 소유주에게 귀속되는 자본,1121555375984,1052342370034,948525695935
(1)자본금,18476380000,18476380000,18476380000
(2)주식발행초과금,60371815850,60371815850,60371815850
(3)이익잉여금,841685710840,761457535738,697717512825
(4)기타포괄손익누계액,"(3,674,252,287)","(3,902,632,696)","(1,785,591,467)"
(5)기타자본구성요소,204695721581,215939271142,173745578727
Ⅱ.비지배지분,477394765888,451464388446,472189858761
자본총계,1598950141872,1503806758480,1420715554696
자본과부채총계,1802517204572,1745832247930,1688093089026
