Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),90279029906,82988929798,76803020296.0
매출원가,67481318021,62727602122,56671375680.0
매출총이익,22797711885,20261327676,20131644616.0
판매비와관리비,15847171286,15287841263,15762452305.0
영업이익(손실),6950540599,4973486413,4369192311.0
기타이익,545389472,3209390281,878996425.0
기타손실,1136706212,967502141,1442951903.0
금융수익,730546703,469404534,171940439.0
금융원가,95415398,189107742,240056020.0
법인세비용차감전순이익(손실),6994355164,7495671345,3737121252.0
법인세비용(수익),915545911,414994057,1393508578.0
당기순이익(손실),5960794948,6689328943,3501714002.0
계속영업이익(손실),6078809253,7080677288,2343612674.0
중단영업이익(손실),"(118,014,305)","(391,348,345)",1158101328.0
기타포괄손익,441881104,"(1,515,257,686)",5650772348.0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(341,885,618)",897238376,794265929.0
확정급여제도의 재측정손익(세후기타포괄손익),"(341,885,618)",897238376,794265929.0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),783766722,"(2,412,496,062)",4856506419.0
해외사업장순투자의 위험회피손익(세후기타포괄손익),783766722,"(2,412,496,062)",4856506419.0
총포괄손익,6402676052,5174071257,9152486350.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),5960794948,6689328943,3501714002.0
계속영업이익(손실),6078809253,7080677288,2343612674.0
중단영업이익(손실),"(118,014,305)","(391,348,345)",1158101328.0
비지배지분에 귀속되는 당기순이익(손실),0,0,0.0
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",6402676052,5174071257,9152486350.0
"포괄손익, 비지배지분",0,0,0.0
주당이익,,,
기본주당이익(손실) (단위 : 원),306,343,180.0
계속영업기본주당이익(손실) (단위 : 원),312,363,120.0
중단영업기본주당이익(손실) (단위 : 원),(6),(20),60.0
희석주당이익(손실) (단위 : 원),306,343,180.0
계속영업희석주당이익(손실) (단위 : 원),312,363,120.0
중단영업희석주당이익(손실) (단위 : 원),(6),(20),60.0
