Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,27347301089,30927207710,33926678068
현금및현금성자산,1085688070,297158955,987677775
단기금융상품,280000000,280000000,280000000
매출채권 및 기타유동채권,8374630209,10860536006,13821708010
계약자산,1537041354,1857874591,2772542080
반환자산,3720757,12834457,14710677
유동재고자산,13728075210,15858418929,14694933202
기타유동자산,2338145489,1760384772,1355106324
비유동자산,43099316800,45318917199,45372567873
장기금융상품,76864469,60973126,1584794265
당기손익 공정가치측정금융자산,97566400,97566400,97566400
기타비유동금융자산,400502500,400502500,400502500
기타포괄손익-공정가치 측정 비유동금융자산,400502500,400502500,400502500
유형자산,35257868890,38067788846,37465546811
영업권 이외의 무형자산,1303569669,1644041982,1680090885
"기타무형자산, 총액",1303569669,1644041982,1680090885
기타금융자산,5147531338,5048044345,4144067012
이연법인세자산,815413534,0,0
자산총계,70446617889,76246124909,79299245941
부채,,,
유동부채,50668790741,50790972728,55625237254
매입채무 및 기타유동채무,46500580456,46795265730,51652393614
매입채무및기타채무,18422928853,20397465313,26274674882
유동계약부채,1500584269,874709192,2800522595
유동 차입금,26260204139,25302545722,22181602685
유동 리스부채,316863195,220545503,395593452
당기법인세부채,3946707,0,20319815
기타유동금융부채,4008000000,3788000000,3858000000
기타 유동부채,149222380,187892198,71729277
유동충당부채,7041198,19814800,22794548
비유동부채,8930287930,7584908635,4633953026
장기매입채무 및 기타비유동채무,4478698958,4353846269,507445490
장기차입금,4187557390,4187557390,187557390
비유동 리스부채,291141568,166288879,319888100
순확정급여채무,2948949378,3231062366,4126507536
이연법인세부채,1502639594,0,0
기타 비유동 부채,,,
부채총계,59599078671,58375881363,60259190280
자본,,,
지배기업의 소유주에게 귀속되는 자본,10165155943,17361555305,18769397514
자본금,15453605000,15453605000,15453605000
기타불입자본,7551063959,7551063959,7551063959
기타자본구성요소,"(41,050,967)","(29,844,750)","(16,686,121)"
이익잉여금(결손금),"(12,798,462,049)","(5,613,268,904)","(4,218,585,324)"
비지배지분,682383275,508688241,270658147
자본총계,10847539218,17870243546,19040055661
자본과부채총계,70446617889,76246124909,79299245941
