Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,398256036328,477142893660,378775972995.0
제품매출,316260515643,370178177067,308034495747.0
공사수입,81860172685,106863712095,70679073648.0
임대료수입,135348000,101004498,62403600.0
매출원가,373558606347,447696118863,324832475235.0
제품매출원가,298874193002,342055938113,259281851541.0
공사매출원가,74684413345,105640180750,65550623694.0
매출총이익,24697429981,29446774797,53943497760.0
판매비와관리비,56448849892,40842305136,35597197549.0
영업이익,"(31,751,419,911)","(11,395,530,339)",18346300211.0
기타영업외수익,11016469007,1227242391,2073836893.0
기타영업외비용,13957548279,2160843866,668108046.0
관계기업에 대한 지분법 손익,1338847174,2417587793,1052544254.0
금융수익,6831366309,8763416684,7558149463.0
금융비용,11925275743,10038519602,3536051936.0
법인세비용차감전순이익,"(38,447,561,443)","(11,186,646,939)",24826670839.0
법인세비용(수익),"(8,181,290,007)","(2,857,229,649)",753935642.0
계속영업이익,"(30,266,271,436)","(8,329,417,290)",24072735197.0
중단영업손실,0,0,0.0
당기순이익(손실),"(30,266,271,436)","(8,329,417,290)",24072735197.0
당기순이익의 귀속,,,
지배지분,"(30,208,157,901)","(7,837,769,288)",16831863398.0
비지배지분,"(58,113,535)","(491,648,002)",7240871799.0
지배지분에 대한 주당이익,,,
기본주당이익 (단위 : 원),(542.00),(141.00),302.0
희석주당이익 (단위 : 원),(542.00),(141.00),302.0
