Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,47394036118.0,54655330783,59619893305.0
현금및현금성자산,9223228211.0,6879033624,3915291697.0
단기금융상품,709696075.0,621920000,11390935564.0
매출채권 및 기타유동채권,14053389759.0,14455387795,12929396553.0
유동재고자산,19188636982.0,27631645896,27986272742.0
기타유동금융자산,2487897731.0,2368893836,995469614.0
당기법인세자산,50935720.0,24673064,
불법행위미수금,,957903913,896074401.0
기타유동자산,1680251640.0,1715872655,1506452734.0
비유동자산,19594740321.0,21452865059,21509145263.0
당기손익-공정가치측정금융자산,2374509136.0,2238667055,1176261412.0
기타비유동금융자산,837287115.0,341857070,769071913.0
순확정급여자산,5203610.0,431782837,
유형자산,12473099912.0,12609482703,9082304364.0
영업권 이외의 무형자산,759978565.0,1408811616,3494378658.0
사용권자산,1088687702.0,2107082925,2704416628.0
이연법인세자산,2055974281.0,2315180853,4282712288.0
자산총계,66988776439.0,76108195842,81129038568.0
부채,,,
유동부채,18836257195.0,31431934798,25757987505.0
매입채무 및 기타유동채무,2837393439.0,2871358883,7695479244.0
유동 차입금,2000000000.0,10000000000,10000000000.0
유동성장기부채,7524380880.0,8540708400,
기타유동금융부채,2249645906.0,3752298206,3314637172.0
기타 유동부채,6183890.0,381621960,1537000.0
유동충당부채,326425469.0,729975199,188972232.0
유동계약부채,2571955117.0,3410460033,3022780958.0
유동 리스부채,802562921.0,1060468688,996289138.0
미지급법인세,517709573.0,685043429,538291761.0
비유동부채,1516262200.0,2508360420,9718443434.0
장기차입금,,,4270354200.0
기타 비유동 부채,87464126.0,71506868,80500110.0
비유동계약부채,969484138.0,1321819647,2857217259.0
비유동 리스부채,459313936.0,1115033905,1832657730.0
순확정급여부채,,,677714135.0
부채총계,20352519395.0,33940295218,35476430939.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,46636257044.0,42167900624,45652607629.0
자본금,1266227200.0,1266227200,1266227200.0
자본잉여금,36757534209.0,36757534209,36757534209.0
기타자본구성요소,3814416959.0,3857165891,3788284573.0
기타포괄손익누계액,410953338.0,397424981,532956628.0
이익잉여금(결손금),4387125338.0,"(110,451,657)",3307605019.0
자본총계,46636257044.0,42167900624,45652607629.0
자본과부채총계,66988776439.0,76108195842,81129038568.0
