Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,462150813837,364601945122,284249058158
매출원가,401515162685,351024985917,260559403372
매출총이익,60635651152,13576959205,23689654786
판매비와관리비,40165648322,38263485984,31022018310
영업이익(손실),20470002830,"(24,686,526,779)","(7,332,363,524)"
기타손익,5991522597,4515435792,3786722703
기타수익,7367687237,5992622184,5281774516
기타비용,1376164640,1477186392,1495051813
금융손익,"(5,152,374,337)","(1,423,360,168)",1009807817
금융수익,7949454381,8421229415,5682686701
금융원가,13101828718,9844589583,4672878884
법인세차감전순이익(손실),21309151090,"(21,594,451,155)","(2,535,833,004)"
법인세비용(수익),3504635630,"(3,637,148,835)","(3,075,452,145)"
당기순이익(손실),17804515460,"(17,957,302,320)",539619141
기타포괄손익,"(1,289,867,068)",6208589829,286910037
확정급여의재측정요소,"(1,295,227,051)",1974203754,286910037
재평가차익(손실),5359983,4234386075,
당기총포괄이익,16514648392,"(11,748,712,491)",826529178
당기순이익의 귀속,,,
지배회사소유지분,17702999985,"(17,971,779,557)",387620753
비지배지분,101515475,14477237,151998388
포괄손익의 귀속,,,
지배회사소유지분,16410314166,"(11,782,674,528)",683131982
비지배지분,104334226,33962037,143397196
주당이익,,,
기본주당이익(손실) (단위 : 원),1939.0,"(1,968.00)",42.00
희석주당이익(손실) (단위 : 원),1939.0,"(1,968.00)",40.00
