Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,43054017785,44913983313,41953096064.0
매출원가,51077329421,39462394667,34575977971.0
매출총이익,"(8,023,311,636)",5451588646,7377118093.0
판매비와관리비,13909103706,4700242882,4314636188.0
영업이익(손실),"(21,932,415,342)",751345764,3062481905.0
기타수익,231082978,213268456,127418183.0
기타비용,83339957,109690264,109454043.0
금융수익,6244033553,7243345072,13670342.0
금융비용,5258046934,2462251597,1105243792.0
법인세비용차감전순이익(손실),"(20,798,685,702)",5636017431,1988872595.0
법인세비용(수익),1043468639,900103539,853584605.0
당기순이익(손실),"(21,842,154,341)",6536120970,2842457200.0
당기기타포괄손익(법인세효과차감후),,,0.0
당기손익으로 재분류되지 않는 항목(세후기타포괄손익):,,,
순확정급여부채의 재측정요소,"(206,796,895)",345242027,107132645.0
당기손익으로 재분류되는 항목:,,,
해외사업환산손익,"(2,166,230)","(13,664,698)",47838335.0
당기총포괄이익,"(22,051,117,466)",6867698299,2997428180.0
주당이익,,,
기본주당이익(손실) (단위 : 원),"(1,038.00)",317.00,159.0
희석주당이익(손실) (단위 : 원),"(1,038.00)",134.00,159.0
