Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,129156570378,124441676661,114038747738
매출원가,112190820263,105927489156,100934364483
매출총이익,16965750115,18514187505,13104383255
판매비와관리비,14354223299,8680273404,7890434179
대손상각비,"(1,841,264,088)",3215297563,"(915,395,222)"
영업이익,4452790904,6618616538,6129344298
이자수익,2555787986,1298993831,713426045
기타금융수익,1264538287,2064915016,2614507980
금융원가,696881524,1435712428,7020407
기타수익,4039178126,5111901108,2134002350
기타손실,2225958202,6921040233,2170824961
법인세차감전순이익,9389455577,6737673832,9413435305
법인세비용,2310057444,"(829,787,826)",943744144
당기순이익,7079398133,7567461658,8469691161
당기순이익의 귀속,,,
지배기업의 소유주지분,7079398133,7567461658,8469691161
비지배지분,,,
주당손익,,,
기본주당이익 (단위 : 원),207,221,248
희석주당이익 (단위 : 원),207,221,248
