Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,28540132982,45603255009,45714311917
현금및현금성자산,10665492191,11973331761,24981730345
단기금융상품,0,429000000,0
매출채권,10791402624,3265108400,5808061061
선급금,465477457,337978066,1681180108
기타유동자산,2722611363,8758764602,6509128410
유동재고자산,3801710412,6437349590,6527915392
당기법인세자산,93438935,217838966,206296601
매각예정자산,0,14183883624,0
비유동자산,185275425566,179343831791,176302595135
장기금융상품,0,0,300000000
기타포괄손익-공정가치 측정 금융자산,1011258000,1451117000,1314360000
당기손익-공정가치 측정 지정 금융자산,20965388,120965388,120965388
기타비유동자산,1044727160,949359635,2451341859
유형자산,4421928798,7892354369,8446716952
투자부동산,60689424155,51374469110,51910748351
무형자산,5493483826,5072221226,6065274159
공동기업에 대한 투자자산,0,164887858,277590626
관계기업에 대한 투자자산,112593638239,112318457205,105415597800
자산총계,213815558548,224947086800,222016907052
부채,,,
유동부채,68109755100,78865888139,64333021359
매입채무,2727451294,2332655136,2260331119
유동 차입금,42500000000,36425000000,37737000000
비유동차입금의 유동성 대체 부분,4250000000,5250000000,6250000000
교환사채,0,9858633463,0
유동성전환사채,1074730373,982100319,854166762
파생상품부채,463670819,5503640842,419745243
유동성리스부채,175210882,473505295,323936518
임대보증금,13074045000,9354969000,9450541000
기타 유동부채,3844646732,2527650253,7037300717
매각예정부채,0,6157733831,0
비유동부채,1192513869,2143665415,18292239377
교환사채,0,0,9482264783
파생상품부채,0,0,4789109000
확정급여채무,1060149845,1205579582,1870445754
장기선수수익,0,0,247030100
장기미지급금,6197705,6197705,14033477
이연법인세부채,0,0,903174006
임대보증금,90000000,56572000,4400000
리스부채,36166319,875316128,981782257
부채총계,69302268969,81009553554,82625260736
자본,,,
지배기업의 소유주에게 귀속되는 자본,141539637047,141216173970,136797433138
자본금,14108540500,14108540500,14108540500
보통주자본금,14108540500,14108540500,14108540500
자본잉여금,70048755530,69970309510,70031807072
주식발행초과금,69397945955,69319499935,69319499935
기타자본잉여금,650809575,650809575,712307137
자본조정,"(9,010,824,489)","(9,180,708,240)","(9,372,501,878)"
자기주식,"(9,280,483,434)","(9,336,083,434)","(9,447,283,434)"
자기주식처분손실,"(522,000)",0,0
주식매수선택권,270180945,155375194,74781556
기타포괄손익누계액,"(3,590,785,575)","(1,583,331,409)",1102647156
지분법자본변동,"(3,235,778,786)","(1,579,029,318)",1102559913
기타포괄손익-공정가치측정금융자산 평가손익,"(347,928,469)",0,0
해외사업환산손익,"(7,078,320)","(4,302,091)",87243
이익잉여금(결손금),69983951081,67901363609,60926940288
미처분이익잉여금(미처리결손금),69983951081,67901363609,60926940288
비지배지분,2973652532,2721359276,2594213178
자본총계,144513289579,143937533246,139391646316
자본과부채총계,213815558548,224947086800,222016907052
