Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,46807247355,22110947147,18990028648
현금및현금성자산,13176821906,5594153626,7624018630
매출채권 및 기타유동채권,4304411716,3455162673,7137074664
유동계약자산,13943497291,12775016158,3894947092
당기법인세자산,280186,281116,446090
기타유동금융자산,15000000000,228000000,23230442
기타유동자산,382236256,58333574,310311730
비유동자산,10210562663,10134495223,10540188007
장기매출채권 및 기타비유동채권,278868000,123186000,182351000
유형자산,6502840153,6554252224,6600721996
"영업권, 총액",1795463437,1795463437,1795463437
영업권 이외의 무형자산,1335772638,968237261,935656378
기타비유동금융자산,0,0,9999000
이연법인세자산,297618435,280869861,630849979
기타비유동자산,0,412486440,385146217
자산총계,57017810018,32245442370,29530216655
부채,,,
유동부채,9682456313,11270713079,15817138786
매입채무 및 기타유동채무,2716263431,3719618399,2525992501
유동 리스부채,225291144,162381726,81482386
유동 차입금,4500000000,6422000000,7522000000
유동계약부채,1786598967,254754198,4483461336
당기법인세부채,328986721,551508583,69347860
유동충당부채,22048201,59901027,78007444
기타 유동부채,103267849,100549146,1056847259
비유동부채,1345828171,5779233018,6980251872
비유동 리스부채,334064606,126583417,118212838
전환상환우선주부채,0,1965502363,1639852290
비유동파생상품부채,0,2766507692,4426874218
비유동충당부채,21360000,26870000,0
퇴직급여부채,990403565,893769546,795312526
부채총계,11028284484,17049946097,22797390658
자본,,,
지배기업의 소유주에게 귀속되는 자본,45989525534,15195496273,6732825997
자본금,2450763000,1653653000,1597960000
자본잉여금,28019348788,945214240,0
기타자본구성요소,"(498,405,000)",1299101898,"(798,980,000)"
기타포괄손익누계액,"(1,998,959)","(2,143,622)",0
이익잉여금(결손금),16019817705,11299670757,5933845997
비지배지분,0,0,0
자본총계,45989525534,15195496273,6732825997
자본과부채총계,57017810018,32245442370,29530216655
