Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.수익(매출액),555628853462,582010939428.0,534022104242
(1)제품매출액,525395168949,546922428716.0,503616350065
(2)상품매출액,24375086767,27319571313.0,23218206213
(3)기타수익(매출액),5858597746,7768939399.0,7187547964
Ⅱ.매출원가 (주29),425395535556,457903030923.0,413317331258
(1)제품매출원가,402048563441,431519278119.0,391314455410
(2)상품매출원가,23220354615,26111353467.0,21906768227
(3)기타매출원가,126617500,272399337.0,96107621
Ⅲ.매출총이익,130233317906,124107908505.0,120704772984
"Ⅳ.판매비와관리비 (주28,29)",62864508624,56521023496.0,50470008260
Ⅴ.영업이익(손실),67368809282,67586885009.0,70234764724
Ⅵ.금융수익 (주30),3607184229,1752961982.0,640555422
Ⅶ.금융원가 (주30),1455222893,1736151234.0,983688291
Ⅷ.기타이익 (주31),6605237542,6808739148.0,7069012966
Ⅸ.기타손실 (주31),419954703,595823969.0,1380457533
Ⅹ.법인세비용차감전순이익(손실),75706053457,73816610936.0,75580187288
XI.법인세비용(수익) (주32),14876739999,10302049309.0,15418193556
XⅡ.당기순이익(손실),60829313458,63514561627.0,60161993732
XⅢ.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),53454200309,56242184238.0,53126866367
(2)비지배지분에 귀속되는 당기순이익(손실),7375113149,7272377389.0,7035127365
XIV.기타포괄손익,"(2,370,492,287)",2510182382.0,"(732,144,179)"
(1)당기손익으로 재분류되지 않는 항목,"(2,370,492,287)",2510182382.0,"(732,144,179)"
1.확정급여제도의 재측정손익 (주23),"(2,370,492,287)",2510182382.0,"(732,144,179)"
XV.총포괄손익,58458821171,66024744009.0,59429849553
XVI.포괄손익의 귀속,,,
"(1)포괄손익, 지배기업의 소유주에게 귀속되는 지분",51295175914,58477756863.0,52447050827
"(2)포괄손익, 비지배지분",7163645257,7546987146.0,6982798726
XVII.주당이익,,,
(1)기본주당이익(손실) (단위 : 원) (주33),3355,3517.0,3327
