Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,86754214874.0,78632924317.0,103203351746.0
현금및현금성자산,21575944898.0,33043301145.0,49083223807.0
매출채권 및 기타유동채권,28086885188.0,23093407479.0,26336102855.0
기타유동금융자산,33144593786.0,18164494587.0,23722652367.0
기타유동자산,3729555210.0,4049296620.0,3940923287.0
재고자산,209689360.0,152628470.0,107802070.0
당기법인세자산,7546432.0,129796016.0,12647360.0
비유동자산,552673833912.0,551455774735.0,586122568294.0
유형자산,319846676951.0,359489222017.0,381011508855.0
무형자산,3023884757.0,3050975013.0,3239653769.0
종속기업및관계기업투자,35102577801.0,28593778960.0,28569604277.0
기타비유동채권,415389875.0,398646923.0,1244043748.0
기타비유동금융자산,12292467757.0,14536303840.0,17143184482.0
기타포괄손익-공정가치측정금융자산,144427118.0,138877118.0,179827118.0
기타비유동자산,2314135567.0,5952326587.0,7517587575.0
투자부동산,30388469728.0,9213993180.0,9232802604.0
이연법인세자산,2971717273.0,18314379.0,18314379.0
사용권자산,145709810805.0,129148380398.0,137966041487.0
금융리스채권,464276280.0,914956320.0,
자산총계,639428048786.0,630088699052.0,689325920040.0
부채,,,
유동부채,64984705829.0,61235799484.0,82853758364.0
단기차입금,1761911216.0,5800000000.0,26056981456.0
유동성장기부채,29576464282.0,24468714272.0,23234095239.0
매입채무 및 기타유동채무,13915575841.0,13222399715.0,12395082862.0
리스부채,13314567078.0,11117210979.0,10891569262.0
기타 유동부채,2916952435.0,3342484523.0,3476508043.0
기타유동금융부채,925145700.0,,
미지급법인세,2574089277.0,3284989995.0,6799521502.0
비유동부채,212018678605.0,231810734541.0,278574667126.0
장기차입금,53374761933.0,86280476204.0,127749190476.0
비유동 리스부채,147261923676.0,135911818155.0,139458986273.0
순확정급여부채,6156524969.0,4380710531.0,4302308775.0
기타장기종업원급여부채,176084384.0,191955868.0,341266636.0
복구충당부채,193508712.0,40099668.0,37378512.0
이연법인세부채,4795235356.0,4945034540.0,3920992428.0
기타충당부채,60639575.0,60639575.0,2764544026.0
부채총계,277003384434.0,293046534025.0,361428425490.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,360756941699.0,335306505857.0,326231612737.0
자본금,6600000000.0,6600000000.0,6600000000.0
주식발행초과금,4629360000.0,4629360000.0,4629360000.0
이익잉여금(결손금),290877741739.0,265399958691.0,256135130756.0
기타자본구성요소,57463023469.0,57461589784.0,57461589784.0
기타포괄손익누계액,1186816491.0,1215597382.0,1405532197.0
비지배지분,1667722653.0,1735659170.0,1665881813.0
자본총계,362424664352.0,337042165027.0,327897494550.0
자본과부채총계,639428048786.0,630088699052.0,689325920040.0
