Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),185300554838.0,172141436308,162739217097
하역매출,181380406484.0,168331250800,159007218301
임대료수입,3920148354.0,3810185508,3731998796
매출원가,128346390726.0,124130514282,115923221216
하역매출원가,128219392228.0,123985099135,115756933151
임대매출원가,126998498.0,145415147,166288065
매출총이익,56954164112.0,48010922026,46815995881
판매비와관리비,17860656365.0,21325367943,14484394773
대손상각비(대손충당금환입),6075203.0,"(76,220,280)",168046139
영업이익(손실),39087432544.0,26761774363,32163554969
기타수익,1241255702.0,1729631662,13738053369
기타비용,2316769262.0,6596314629,5313048445
금융수익,2363868651.0,1716239102,783090901
금융비용,11202626496.0,11144329065,13003200686
지분법손익,3589905092.0,3200962890,3014104284
법인세비용차감전순이익(손실),32763066231.0,15667964323,31382554392
법인세비용(수익),2926308279.0,5520124329,7348994479
계속영업이익(손실),29836757952.0,10147839994,24033559913
당기순이익(손실),29836757952.0,10147839994,24033559913
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),29808892370.0,9951050409,24042351740
비지배지분에 귀속되는 당기순이익(손실),27865582.0,196789585,"(8,791,827)"
주당이익,,,
기본주당이익(손실) (단위 : 원),5162.53,1723.40,4163.83
희석주당이익(손실) (단위 : 원),5162.53,1723.40,4163.83
