Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),73884674502,67802637797.0,61875159635
매출원가,58975087679,53820110727.0,52883648085
매출총이익,14909586823,13982527070.0,8991511550
판매비와관리비,10499385620,9366808296.0,9984155526
영업이익(손실),4410201203,4615718774.0,"(992,643,976)"
기타이익,876549028,1038561525.0,890868865
기타손실,809183319,2167878308.0,396648219
금융수익,492397112,220533465.0,278118331
금융원가,1025806924,748036959.0,1055022037
법인세비용차감전순이익(손실),3944157100,2958898497.0,"(1,275,327,036)"
법인세비용(수익),"(147,518,008)",682976197.0,596013392
당기순이익(손실),3796639092,3641874694.0,"(679,313,644)"
기타포괄손익,"(428,284,689)",735901122.0,73427998
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(431,785,383)",709587069.0,40960027
확정급여제도의 재측정손익(세후기타포괄손익),"(586,225,383)",709587069.0,40960027
"세후기타포괄손익, 지분상품에 대한 투자자산",154440000,,
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),3500694,26314053.0,32467971
해외사업장환산외환차이(세후기타포괄손익),3500694,26314053.0,32467971
총포괄손익,3368354403,4377775816.0,"(605,885,646)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),3256631222,3030374850.0,"(1,155,283,529)"
비지배지분에 귀속되는 당기순이익(손실),540007870,611499844.0,475969885
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",2945642758,3648994685.0,"(1,032,628,669)"
"포괄손익, 비지배지분",422711645,728781131.0,426743023
주당이익,,,
기본주당이익(손실) (단위 : 원),223.0,209.0,(80.0)
희석주당이익(손실) (단위 : 원),223.0,209.0,(80.0)
