Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,143794835264,181278223634,229483476972
현금및현금성자산,13614104103,23330438006,20266401961
매출채권,39462161322,53298940491,89592064755
기타유동금융자산,4910772535,12336987004,30971575678
기타유동자산,1939525014,2185042444,2903899323
유동파생상품자산,2173379218,3293449705,648191990
유동재고자산,81331310562,86833365984,85101343265
당기법인세자산,363582510,0,0
비유동자산,342092585409,306974131857,279288498763
비유동매도가능금융자산,1973516690,1000000000,1000000000
기타비유동금융자산,24994060169,29965492066,2066361101
장기매출채권,1286261187,1270664036,0
이연법인세자산,6443465062,4499592998,5246276159
유형자산,270618683389,242657172058,241595909065
투자부동산,15826295032,9381144082,9477566087
무형자산,20950303880,18200066617,19902386351
자산총계,485887420673,488252355491,508771975735
부채,,,
유동부채,139213885144,176912624630,146870848691
매입채무 및 기타유동채무,14156340422,12617177567,30182753699
유동 차입금,73873214948,57050000000,83103317466
비유동차입금의 유동성 대체 부분,37918167000,83416307000,8052520000
기타유동금융부채,6509564118,4842485576,4937678043
유동파생상품부채,3134832292,9082232949,8247134089
당기법인세부채,0,4763995620,6901545200
유동판매보증충당부채,628426971,845483219,644086957
유동 리스부채,134026433,154527238,168336543
기타 유동부채,2859312960,4140415461,4633476694
비유동부채,131086600100,65782145676,131462152546
장기차입금,120237750000,55797570000,124445230000
기타비유동금융부채,25900000,419900000,459700000
비유동판매보증충당부채,141859715,287585850,378575948
비유동 리스부채,97304154,164932847,154179909
기타 비유동 부채,378110172,327165300,0
순확정급여부채,10205676059,8784991679,6024466689
부채총계,270300485244,242694770306,278333001237
자본,,,
지배기업의 소유주에게 귀속되는 자본,216901700374,231609836486,217209185725
자본금,18977721500,18977721500,9757901000
자본잉여금,39757781043,39757781043,49044758324
기타자본구성요소,"(14,287,019,579)","(14,287,019,579)","(8,660,874,731)"
기타포괄손익누계액,"(36,962,588)",30815425,29707205
이익잉여금(결손금),172490179998,187130538097,167037693927
비지배지분,"(1,314,764,945)",13947748699,13229788773
자본총계,215586935429,245557585185,230438974498
자본과부채총계,485887420673,488252355491,508771975735
