Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,9481384632,7851578107,9241494499
매출원가,4440200164,5168318333,5720730332
매출총이익,5041184468,2683259774,3520764167
판매비와관리비,14826333098,29037425765,13290821598
영업이익(손실),"(9,785,148,630)","(26,354,165,991)","(9,770,057,431)"
금융수익,792865834,536693656,291708029
금융비용,314572668,448653300,3002806179
기타수익,179068764,9521789789,543539678
기타비용,5370526682,336573594,7963877860
지분법손익,0,468167462,93905281
법인세비용차감전순이익(손실),"(14,498,313,382)","(16,612,741,978)","(19,807,588,482)"
법인세비용(수익),1044328,805474344,"(243,498,457)"
당기순이익(손실),"(14,499,357,710)","(15,807,267,634)","(20,051,086,939)"
기타포괄손익,38464931,154556217,"(76,350,505)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(185,091,387)",93119190,75642676
순확정급여의 재측정요소,"(185,091,387)",93119190,75642676
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),223556318,61437027,"(151,993,181)"
지분법자본변동,0,164660757,"(30,117,936)"
해외사업장환산외환차이(세후기타포괄손익),223556318,"(103,223,730)","(121,875,245)"
총포괄손익,"(14,460,892,779)","(15,652,711,417)","(20,127,437,444)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주,"(14,499,357,710)","(15,807,267,634)","(20,051,086,939)"
비지배지분,0,0,0
포괄손익의 귀속,,,
"총 포괄손익, 지배기업의 소유주","(14,460,892,779)","(15,652,711,417)","(20,127,437,444)"
"포괄손익, 비지배지분",0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),(365.0),(402.0),(543.0)
희석주당이익(손실) (단위 : 원),(365.0),(402.0),(543.0)
