Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,146573700822,152832444811,126928339596
매출원가,84776928175,85905649776,81156543314
매출총이익,61796772647,66926795035,45771796282
판매비와관리비,45633830673,51283657293,46662725608
영업이익(손실),16162941974,15643137742,"(890,929,326)"
금융순손익,"(373,000,538)",227083635,659317838
기타수익,76794380372,7162091486,14424965110
기타비용,9202348711,38484057918,32159785889
법인세비용차감전순이익(손실),83381973097,"(15,451,745,055)","(17,966,432,267)"
법인세비용(수익),17956111280,"(2,249,451,921)","(3,319,159,160)"
계속영업이익(손실),65425861817,"(13,202,293,134)","(14,647,273,107)"
중단영업이익(손실),0,0,"(1,388,886,258)"
당기순이익(손실),65425861817,"(13,202,293,134)","(16,036,159,365)"
