Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),65425861817,"(13,202,293,134)","(16,036,159,365)"
기타포괄손익,"(256,457,434)",1314743477,257844324
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(53,874,314)",33191847,836501474
해외사업장환산외환차이(세후기타포괄손익),"(53,874,314)",33191847,836501474
후속적으로 당기손익으로 재분류될수 없는 항목,"(202,583,120)",1281551630,"(578,657,150)"
"세후기타포괄손익, 지분상품에 대한 투자자산","(202,583,120)",1281551630,"(578,657,150)"
총포괄손익,65169404383,"(11,887,549,657)","(15,778,315,041)"
연결당기순이익(손실)의 귀속,65425861817,"(13,202,293,134)","(16,036,159,365)"
지배기업의 소유주,65425861817,"(13,202,293,134)","(16,036,159,365)"
연결총포괄이익(손실)의 귀속,65169404383,"(11,887,549,657)","(15,778,315,041)"
지배기업의 소유주,65169404383,"(11,887,549,657)","(15,778,315,041)"
지배기업소유주지분 주당이익(손실) (단위 : 원),2470,(498.00),(591.00)
계속영업기본주당이익(손실) (단위 : 원),2470,(498),(540)
중단영업기본주당이익(손실) (단위 : 원),0,0,(51)
