Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),165129193757,208968711857,175683369859
매출원가,156750813134,172950129483,153450705497
매출총이익,8378380623,36018582374,22232664362
판매비와관리비,18313192359,17092077533,17046618944
영업이익(손실),"(9,934,811,736)",18926504841,5186045418
기타이익,4927758266,1584792183,1461959769
기타손실,5807257345,3341720742,4652039991
금융수익,8004065888,7376376560,4905835255
금융원가,10149300611,8157271457,3567156488
지분법손익,"(381,099,132)","(692,492,337)",586107903
법인세비용차감전순이익(손실),"(13,340,644,670)",15696189048,3920751866
법인세비용(수익),"(4,773,757,422)",2676531026,"(290,999,687)"
당기순이익(손실),"(8,566,887,248)",13019658022,4211751553
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,"(8,549,260,710)",13378382191,4227728783
비지배지분,"(17,626,538)","(358,724,169)","(15,977,230)"
기타포괄손익,373962032,"(1,789,173,813)",1401031746
당기손익으로 재분류되지 않는항목,"(188,033,389)","(1,063,018,667)",412478987
확정급여제도의 재측정손익(세후기타포괄손익),,,505016292
지분법이익잉여금,"(1,332,126,546)","(4,771,429)","(92,326,991)"
지분법자본변동,1144093157,"(1,058,247,238)","(210,314)"
당기손익으로 재분류될 수 있는 항목,561995421,"(726,155,146)",988552759
해외사업환산차이,569208807,"(867,904,957)",1186547892
지분법자본변동,"(7,213,386)",141749811,"(197,995,133)"
총포괄손익,"(8,192,925,216)",11230484209,5612783299
포괄손익의 귀속,,,
지배기업의 소유주지분,"(8,175,201,007)",11589441133,5628839046
비지배지분,"(17,724,209)","(358,956,924)","(16,055,747)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(537.00),840.0,265.0
희석주당이익(손실) (단위 : 원),(537.00),840.0,264.0
