Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,460929460989,410913985435,339790706290
현금및현금성자산,106345916569,89771057310,108442742524
단기금융상품,1010560960,1006008870,1006012230
유동 당기손익-공정가치측정금융자산,,,9862714380
매출채권 및 기타유동채권,298741963203,246602951544,176785511425
상각후원가로 측정하는 유동 금융자산,,,
기타유동자산,6323677922,9178619439,6988025599
유동재고자산,47830162787,63225384890,35667118387
당기법인세자산,677179548,1129963382,1038581745
비유동자산,677180925845,606046305291,589510917937
장기금융기관예치금,52973750,54396500,51551250
비유동 당기손익-공정가치 측정 금융자산,480016940,376886880,5083594970
장기매출채권 및 기타비유동채권,514544472608,429876345928,335078208872
유형자산,111016169913,145892742449,219951682068
무형자산,6623165964,5940518048,6272032549
투자부동산,3532167252,3616376723,3700586194
확정급여자산,2007716451,3001037304,
이연법인세자산,38918505932,17280488031,19369776566
기타비유동자산,5737035,7513428,3485468
자산총계,1138110386834,1016960290726,929301624227
부채,,,
유동부채,226054860124,189806861892,204264268379
매입채무 및 기타유동채무,115043486916,103256977875,104939765741
당기법인세부채,24987297070,1457716992,26362852518
기타 유동부채,55026540867,54103124641,55068422840
유동충당부채,14219912101,14219814302,17893227280
비유동차입금의 유동성 대체 부분,16777623170,16769228082,
비유동부채,12773751098,32576756094,72174982183
장기차입금,773640000,15371752162,45919199141
기타비유동채무,9304992564,12283640118,13110637753
기타 비유동 부채,2695118534,4921363814,4744423604
이연법인세부채,,,7286341336
확급여부채,,,1114380349
부채총계,238828611222,222383617986,276439250562
자본,,,
지배기업의 소유주에게 귀속되는 자본,806860656896,700950805001,598727225041
자본금,2243733000,2243733000,2243733000
자본잉여금,362768803147,348219734977,348046590488
기타포괄손익누계액,"(3,467,429,926)",701422653,"(376,436,029)"
기타자본구성요소,"(601,082,341)","(601,082,341)","(601,082,341)"
이익잉여금(결손금),445916633016,350386996712,249414419923
비지배지분,92421118716,93625867739,54135148624
자본총계,899281775612,794576672740,652862373665
자본과부채총계,1138110386834,1016960290726,929301624227
