Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,341393542247,344026136176,350096214073
현금및현금성자산,15859192193,15427316552,10728152797
단기금융상품,161665000000,170531000000,141000000000
단기투자금융자산,50889900000,40821800000,85613900000
매출채권 및 기타유동채권,48420463313,51675104235,51300634366
기타유동자산,2642118362,2052439597,993159465
유동재고자산,61916868379,63518475792,60460367445
비유동자산,113358301188,113510639593,108917572205
장기금융상품,5000000,5000000,5000000
장기투자금융자산,3583531140,3583531140,2083531140
"종속기업, 공동기업과 관계기업에 대한 투자자산",36436169247,35613266729,35173399307
순확정급여자산,527150624,795968678,44971976
유형자산,49285586013,49863101617,47442264613
투자부동산,21860569455,22094767169,22330736777
영업권 이외의 무형자산,810709502,819170464,1015758901
기타비유동자산,849585207,735833796,821909491
자산총계,454751843435,457536775769,459013786278
부채,,,
유동부채,15281799815,30658720857,40844808451
매입채무 및 기타유동채무,11091759690,10671417504,13801141255
유동 차입금,0,16498502026,21645806095
당기법인세부채,4190040125,3488801327,5397861101
비유동부채,7551001712,9765400176,11746488652
퇴직급여부채,,,
기타 비유동 부채,1931727726,2242232113,1996010000
이연법인세부채,5619273986,7523168063,9750478652
부채총계,22832801527,40424121033,52591297103
자본,,,
지배기업의 소유주에게 귀속되는 자본,431919041908,417112654736,406422489175
자본금,15000000000,15000000000,15000000000
보통주자본금,15000000000,15000000000,15000000000
주식발행초과금,2800000000,2800000000,2800000000
기타자본구성요소,30473795785,32638630666,34087846272
기타자본잉여금,40926686961,40926686961,40926686961
해외사업환산손익,676895974,577808055,981917211
자기주식,"(11,129,787,150)","(8,865,864,350)","(7,820,757,900)"
이익잉여금(결손금),383645246123,366674024070,354534642903
기타법정적립금,7600000000,7600000000,7600000000
임의적립금,19900000000,19900000000,19900000000
미처분이익잉여금(미처리결손금),356145246123,339174024070,327034642903
비지배지분,,,
자본총계,431919041908,417112654736,406422489175
자본과부채총계,454751843435,457536775769,459013786278
