Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,441548776508,479999576039,344867583539
매출원가,354591202160,384485852792,278749934091
매출총이익,86957574348,95513723247,66117649448
판매비와관리비,51839141542,54929398534,45498170937
영업이익,35118432806,40584324713,20619478511
기타수익,18185374477,31107698103,14364985891
기타비용,19239359275,24252358831,8699268631
금융수익,1828934841,729366094,249245470
금융비용,12853979783,9252640090,6610873424
관계기업손익에 대한 처분,,"(115,666,973)","(9,333,027)"
법인세비용차감전순이익,23039403066,38800723016,19914234790
법인세비용(수익),5847974073,12034000668,8131140270
당기순이익(손실),17191428993,26766722348,11783094520
당기순이익(손실)의 귀속,,,
지배기업소유주지분,17243358603,26981871834,11774138735
비지배지분,"(51,929,610)","(215,149,486)",8955785
주당이익,,,
기본주당순이익 (단위 : 원),1864.0,2932.0,1517.0
희석주당순이익 (단위 : 원),1586,2243.0,1231.0
