Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),4300571503251,3510143917637,3094698644786
매출원가,3663028821366,3075121535511,2690409635241
매출총이익,637542681885,435022382126,404289009545
판매비와관리비,336709354296,253025718274,250724353539
연구개발비,42996379988,38748033878,33498624793
영업이익,257836947601,143248629974,120066031213
기타이익,18805915183,16089160629,47753918214
기타비용,9489701200,23423828254,39233672727
금융수익,202140576601,395238948022,89204449175
금융원가,296767969361,469564522725,122401362541
지분법손익,"(2,862,005,738)","(1,746,726,514)","(1,032,133,226)"
법인세비용차감전순이익(손실),169663763086,59841661132,94357230108
법인세비용,37741446667,30712114237,17840550980
당기순이익(손실),131922316419,29129546895,76516679128
당기순이익(손실)의 귀속,,,
지배회사지분순이익,115982221076,10215533944,57607329861
비지배지분순이익,15940095343,18914012951,18909349267
지배기업의 지분에 대한 주당손익,,,
보통주기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),12455,1097,6187
