Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,8483510899,10088032993,6686099596
영업비용,12161097997,12176444986,8968869959
영업이익(손실),"(3,677,587,098)","(2,088,411,993)","(2,282,770,363)"
기타수익,173296231,221035092,585916076
기타비용,268740487,24921695,70094320
금융수익,40175963,31133923,78262487
금융비용,738201197,380582910,392218266
지분법이익,"(1,314,321,986)",1238607650,0
법인세비용차감전순이익(손실),"(5,785,378,574)","(1,003,139,933)","(2,080,904,386)"
법인세비용(수익),"(262,476,189)",401289416,"(69,479,175)"
당기순이익(손실),"(5,522,902,385)","(1,404,429,349)","(2,011,425,211)"
기타포괄손익,10709282,37860617,"(2,527,249)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),5147601,"(1,702,819)",49427474
당기손익으로 재분류되지 않는항목(세후기타포괄손익),5561681,39563436,"(51,954,723)"
확정급여제도의 재측정손익(세후기타포괄손익),"(14,652,655)",39563436,"(51,954,723)"
지분법 자본변동,20214336,0,0
총포괄손익,"(5,512,193,103)","(1,366,568,732)","(2,013,952,460)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(5,488,129,032)","(1,152,612,366)","(2,194,252,852)"
비지배지분에 귀속되는 당기순이익(손실),"(34,773,353)","(251,816,983)",182827641
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(5,470,337,633)","(1,133,874,076)","(2,171,668,652)"
"포괄손익, 비지배지분","(41,855,470)","(232,694,656)",157716192
주당이익,,,
기본주당이익(손실) (단위 : 원),(793),(202),(294)
희석주당이익(손실) (단위 : 원),(793),(202),(294)
