Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출,3604377025404.0,3910960903824.0,2792518463435.0
매출원가,2449425474646.0,2594344183173.0,1964937946084.0
매출총이익,1154951550758.0,1316616720651.0,827580517351.0
판매비와관리비,517805181924.0,493589463605.0,385065388339.0
영업이익,637146368834.0,823027257046.0,442515129012.0
기타수익,206599840180.0,269339564139.0,82125826743.0
기타비용,170797215560.0,204769519330.0,59791792569.0
금융수익,37467672307.0,13518385924.0,7024063014.0
금융비용,31086770543.0,20183299100.0,21435724834.0
지분법손익,2302649226.0,823463952.0,814500751.0
법인세비용차감전순이익,681632544444.0,881755852631.0,451252002117.0
법인세비용,148561863188.0,138600813503.0,116948516100.0
당기순이익,533070681256.0,743155039128.0,334303486017.0
당기순이익의 귀속,,,
지배기업소유주지분순이익,515959247534.0,674518794578.0,298066738097.0
비지배지분순이익,17111433722.0,68636244550.0,36236747920.0
주당이익,,,
기본주당순이익 (단위 : 원),11762.0,15377.0,6795.0
