Accounts,2023.09.30,2023.03.31,2022.09.30
자산,,,
유동자산,18604204017,14563288200,18037635812
현금및현금성자산,15298592226,11461020149,15237727955
단기금융상품,,,
매출채권 및 기타유동채권,3013213280,1854328650,664647731
기타유동자산,165226163,1246813510,1553493830
당기법인세자산,127172348,1125891,581766296
비유동자산,333721020063,325537828088,354042042849
투자부동산,301504158656,295327470455,328319153207
관계기업에 대한 투자자산,24338927526,23625810392,25562573699
기타비유동자산,7877933881,6584547241,160315943
자산총계,352325224080,340101116288,372079678661
부채,,,
유동부채,7092612165,3291425070,6778225058
기타지급채무,6578469497,2744787306,5932424363
기타 유동부채,630711,196164533,672921
유동파생상품부채,513511957,350473231,845127774
비유동부채,194630606874,187182928403,213358890692
장기차입금,187705736996,181644061352,199521851765
비유동파생상품부채,6924869878,5538867051,13837038927
기타 비유동 부채,,,
부채총계,201723219039,190474353473,220137115750
자본,,,
지배기업의 소유주에게 귀속되는 자본,150292801423,149317514675,151633461108
자본금,29060000000,29060000000,29060000000
자본잉여금,114291027249,114291027249,114291027249
기타포괄손익누계액,10067046483,7073260146,12702970469
이익잉여금(결손금),"(3,125,272,309)","(1,106,772,720)","(4,420,536,610)"
비지배지분,309203618,309248140,309101803
자본총계,150602005041,149626762815,151942562911
자본과부채총계,352325224080,340101116288,372079678661
