Accounts,2023.04.01~2023.09.30,2022.10.01~2023.03.31,2022.04.01~2022.09.30
영업수익,4081936676,4258026000,4186634469
배당수익(매출액),2361549280,2768549055,3015761980
임대수익,1720387396,1489476945,1170872489
당기손익-공정가치 측정 금융자산 평가이익,0,0,0
영업비용,9536630883,4109719072,3775422399
인건비,1800000,1800000,1800000
감가상각비,657720738,630346865,544916873
자산관리수수료,231172005,227405678,167092149
자산보관수수료,15006906,14993094,10618488
사무수탁수수료,55027625,54972375,53867403
지급수수료,441638283,618047734,1865057819
세금과공과,34407033,58403880,65259167
기타영업비용,423983450,375930709,314191670
당기손익-공정가치 측정 금융자산 평가손실,7675874843,2127818737,752618830
영업이익(손실),"(5,454,694,207)",148306928,411212070
금융수익,151885670,946680797,760120952
금융비용,246364289,379508644,371093195
기타수익,4723322,12343644,12551378
기타비용,0,44117730,3030
법인세비용차감전순이익(손실),"(5,544,449,504)",683704995,812788175
법인세비용(수익),0,0,0
당기순이익(손실),"(5,544,449,504)",683704995,812788175
기타포괄손익,"(111,227,337)",464338392,"(348,001,821)"
당기손익으로 재분류될 수 있는 항목,"(111,227,337)",464338392,"(348,001,821)"
해외사업장환산외환차이,37075839,142037804,1303992472
현금흐름위험회피손익,"(148,303,176)",322300588,"(1,651,994,293)"
총포괄손익,"(5,655,676,841)",1148043387,464786354
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(5,544,449,529)",683705000,812788183
비지배지분에 귀속되는 당기순이익(손실),25,(5),(8)
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(5,655,676,876)",1148044262,464786099
"포괄손익, 비지배지분",35,(875),256
주당이익,,,
기본주당이익(손실) (단위 : 원),(208.6),25.7,34.4
희석주당이익(손실) (단위 : 원),(208.6),25.7,34.4
