Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,35414007954,35424502385,30954494258
현금및현금성자산,5810136121,5841476310,829661109
단기금융상품,24000000000,24832100000,25765126748
매출채권 및 기타채권,5288748000,4249531324,4009148371
당기법인세자산,182448690,64938930,2939970
기타유동자산,132675143,436455821,347618060
비유동자산,5585879856,3794813586,3857067261
장기기타채권,12500000,0,0
장기금융상품,15600000,12000000,8400000
매도가능증권,1353636900,151118100,300011145
유형자산,1836772054,995759059,1186299024
무형자산,1996718304,2221078336,1987715722
기타비유동자산,370652598,414858091,374641370
자산총계,40999887810,39219315971,34811561519
부채,,,
유동부채,2036578595,2271930068,3238092242
미지급금및기타채무,1062692733,1052762300,1235447890
유동성장기부채,166660000,333320000,1333320000
기타 유동부채,351678074,384680121,213850723
리스부채,455547788,501167647,455473629
비유동부채,2174089130,1909706681,3924026674
장기미지급금,27621496,35726253,20245477
장기차입금,0,166660000,499980000
리스부채,897068866,162367357,627799237
순확정급여부채,1000458690,1397249460,2624777787
기타비유동금융부채,213940078,121603611,124924173
복구충당부채,35000000,26100000,26300000
부채총계,4210667725,4181636749,7162118916
자본,,,
지배기업의 소유주에게 귀속되는 자본,36789220085,35027528872,27625482149
자본금,6097404000,6083046500,5722412000
자본잉여금,66538345190,66334023666,58590563361
기타자본,"(7,424,569,420)","(8,920,158,217)","(9,726,198,498)"
기타포괄손익누계액,"(701,275,690)","(349,312,012)","(1,383,450,594)"
결손금,"(27,720,683,995)","(28,120,071,065)","(25,577,844,120)"
비지배지분,0,10150350,23960454
자본총계,36789220085,35037679222,27649442603
부채및자본총계,40999887810,39219315971,34811561519
