Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,13668165559.0,15143819806.0,12020596817.0
현금및현금성자산 (주6),3646474585.0,4021275506.0,3193864799.0
"유동파생상품자산 (주6,9)",52257239.0,77174668.0,27010534.0
"매출채권 (주6,7)",4114768676.0,4406167598.0,3640572265.0
"계약자산 (주7,28)",297817857.0,308705722.0,315931846.0
"유동공정가치금융자산 (주6,8)",5482343.0,59318954.0,17326342.0
"기타유동금융자산 (주6,9)",1278040563.0,1413125221.0,1128090146.0
재고자산 (주10),3169893143.0,3707465503.0,2735868912.0
생물자산 (주11),166975065.0,228173141.0,196650931.0
기타유동자산 (주12),936456088.0,922413493.0,765281042.0
매각예정자산 (주13),915932766.0,29832908.0,31793473.0
비유동자산,32619664568.0,33066755593.0,29903605514.0
"비유동파생상품자산 (주6,9)",72482538.0,83302744.0,19533348.0
"장기매출채권 (주6,7)",150938134.0,212655487.0,127735680.0
"장기계약자산 (주7,28)",27490768.0,27400996.0,24743576.0
"공정가치금융자산 (주6,8)",1174038430.0,1097870713.0,1304737361.0
관계기업및공동기업투자 (주14),1934283353.0,2092996729.0,2047711645.0
유형자산 (주15),14306194154.0,14277413784.0,13453497278.0
사용권자산 (주16),4081591835.0,4225629918.0,4030293772.0
무형자산 (주17),8143748728.0,8334333354.0,6741941222.0
투자부동산 (주18),301672862.0,253310404.0,326895111.0
"기타비유동금융자산 (주6,9)",821379860.0,808769443.0,620401096.0
순확정급여자산 (주21),109251590.0,150884737.0,30836900.0
이연법인세자산 (주22),681540930.0,669622707.0,546505157.0
기타비유동자산 (주12),815051386.0,832564577.0,628773368.0
자산총계,47203762893.0,48240408307.0,41955995804.0
부채,,,
유동부채,15182706675.0,16950325414.0,12546083570.0
"유동파생상품부채 (주6,9)",181861370.0,124347173.0,38313563.0
매입채무 (주6),2931229527.0,3356993821.0,2760881123.0
계약부채 (주28),869098323.0,578438805.0,259570128.0
"단기차입금 (주6,19)",3937378915.0,5714650512.0,3205342324.0
"유동성장기사채및차입금 (주6,19,20)",2427210307.0,2517474381.0,2239560119.0
"기타유동금융부채 (주6,9)",2496198237.0,2727669180.0,2370882406.0
미지급법인세,190621942.0,209131416.0,141249329.0
유동성리스부채 (주16),799045506.0,723752985.0,628700669.0
유동성충당부채 (주23),94166801.0,78154915.0,78324722.0
기타유동부채 (주12),1255895747.0,919712226.0,823259187.0
매각예정부채,454490840.0,,
비유동부채,13673746804.0,13556449405.0,12946382118.0
"비유동파생상품부채 (주6,9)",79683909.0,151226212.0,182384092.0
장기계약부채 (주28),119793124.0,114144576.0,93973510.0
"장기차입금 (주6,19)",2502878954.0,2382867707.0,2467662370.0
"사채 (주6,20)",4783631898.0,4633388278.0,4431537007.0
예수보증금 (주6),188086459.0,228377410.0,252903805.0
"기타비유동금융부채 (주6,9)",711914302.0,108157607.0,23733639.0
리스부채 (주16),3672335423.0,3894505846.0,3726986851.0
순확정급여부채 (주21),133749918.0,92439877.0,131360066.0
이연법인세부채 (주22),1214421577.0,1159666134.0,1299342181.0
비유동충당부채 (주23),154536596.0,136629310.0,104726350.0
기타비유동부채 (주12),112714644.0,655046448.0,231772247.0
부채총계,29310944319.0,30506774819.0,25492465688.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,5513928899.0,5182697470.0,5066018526.0
자본금 (주24),179047370.0,179047370.0,179047370.0
주식발행초과금 (주24),992817516.0,992817516.0,992817516.0
기타자본항목 (주25),279396339.0,48015632.0,84418980.0
이익잉여금 (주26),4062667674.0,3962816952.0,3809734660.0
비지배지분,12378889675.0,12550936018.0,11397511590.0
자본총계,17892818574.0,17733633488.0,16463530116.0
부채와 자본총계,47203762893.0,48240408307.0,41955995804.0
