Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
I.현금및상각후원가측정예치금,3952486.0,4847334.0,3108505.0
II.당기손익-공정가치측정금융자산,32614462.0,25089356.0,28241223.0
III.기타포괄손익-공정가치측정금융자산,2684239.0,2947322.0,1361298.0
IV.관계기업에대한투자자산,542856.0,730239.0,731316.0
V.상각후원가측정대출채권,5153602.0,5484667.0,5215521.0
VI.유형자산,88410.0,108377.0,183203.0
VII.무형자산,92512.0,83487.0,85534.0
VIII.투자부동산,12278.0,116769.0,433103.0
IX.이연법인세자산,314458.0,329795.0,164138.0
X.당기법인세자산,206112.0,31.0,89.0
XI.기타금융자산,6538697.0,3840903.0,4816345.0
XII.기타자산,297388.0,243297.0,106529.0
자산총계,52497500.0,43821577.0,44446804.0
자본과 부채,,,
부채,,,
I.예수부채,3608454.0,3060062.0,3594669.0
II.당기손익-공정가치측정금융부채,10376641.0,10777429.0,9417656.0
III.차입부채,25002979.0,19363326.0,20181075.0
IV.충당부채,308560.0,522242.0,388218.0
V.당기법인세부채,4157.0,169205.0,149886.0
VI.기타금융부채,7464820.0,4290098.0,5337129.0
VII.기타부채,365600.0,296665.0,352682.0
부채총계,47131211.0,38479027.0,39421315.0
자본,,,
I.자본금,1786998.0,1786998.0,1786998.0
II.신종자본증권,300024.0,300024.0,300024.0
III.자본잉여금,667635.0,667635.0,667635.0
IV.자본조정,1507.0,1594.0,1550.0
V.기타포괄손익누계액,194255.0,168369.0,152020.0
VI.이익잉여금,2415558.0,2417543.0,2116718.0
VII.비지배지분,312.0,387.0,544.0
자본총계,5366289.0,5342550.0,5025489.0
자본과부채총계,52497500.0,43821577.0,44446804.0
