Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,58471916067,80372128697,65982605251
매출원가,47685441705,57377441886,47814167567
매출총이익,10786474362,22994686811,18168437684
판매비와관리비,11528242865,11312649955,8516888502
영업이익(손실),"(741,768,503)",11682036856,9651549182
금융수익,724374889,278106379,117063823
금융비용,2510494449,2021077456,1582746073
기타수익,4551345831,4532328817,4418989165
기타비용,5596977118,5388983370,3654643006
법인세비용차감전순이익(손실),"(3,573,519,350)",9082411226,8950213091
법인세비용(수익),"(264,371,032)",2365345203,1231105286
당기순이익(손실),"(3,309,148,318)",6717066021,7719107805
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,054,656,469)",5162399868,5791932359
비지배지분에 귀속되는 당기순이익(손실),"(254,491,849)",1554666155,1927175446
기타포괄손익,"(17,772,981)","(9,036,306)",702457249
해외사업환산손익,12983836,10117975,75629327
기타포괄손익-금융자산평가손익,"(49,088,570)","(385,273,816)",633886456
확정급여부채의 재측정요소,18331753,366119535,"(7,058,534)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(3,051,636,781)",5099620592,6500765428
"포괄손익, 비지배지분","(275,284,518)",1608409125,1920799626
주당이익,,,
기본주당이익(손실) (단위 : 원),(239),405,497
희석주당이익(손실) (단위 : 원),(239),405,497
