Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),539851981578,477824689682,366253418888
매출원가,453207734232,407364412700,301846266717
매출총이익,86644247346,70460276982,64407152171
판매비와관리비,42992504325,39445256545,33338562422
영업이익(손실),43651743021,31015020437,31068589749
금융수익,2561388797,378804611,310815179
금융원가,15257880659,5384412501,4038859132
기타이익,14522135315,11227792046,7349445830
기타손실,9964053154,13376976574,3697357614
법인세비용차감전순이익(손실),35513333320,23860228019,30992634012
법인세비용(수익),4577342258,4261256265,4333105152
당기순이익(손실),30935991062,19598971754,26659528860
기타포괄손익,1305090230,956572825,2135576222
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(485,433,370)",1973482503,"(1,226,837,345)"
확정급여제도의 재측정손익(세후기타포괄손익),"(614,472,620)",2516958229,"(1,572,868,392)"
기타포괄손익의 법인세효과,129039250,"(543,475,726)",346031047
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),1790523600,"(1,016,909,678)",3362413567
해외사업장환산외환차이(세후기타포괄손익),1790523600,"(1,016,909,678)",3362413567
총포괄손익,32241081292,20555544579,28795105082
주당이익,,,
기본주당이익(손실) (단위 : 원),3907,2468,3546
희석주당이익(손실) (단위 : 원),3312,2150,3355
