Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),172890219224,50219958316,176280916096
기타포괄손익,"(6,144,146,529)",5910436222,5503766733
당기손익으로 재분류되지 않는 항목(세전기타포괄손익),"(10,207,248,351)",9177138184,5741591778
확정급여제도의 재측정손익(세전기타포괄손익),"(13,629,445,378)",12071908338,7709083311
공정가치 측정 금융자산 평가손익의 세전기타포괄손익,0,70000,0
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세전기타포괄손익),0,102921847,"(101,893,373)"
당기손익으로 재분류되지 않는 항목과 관련된 법인세,3422197027,"(2,997,762,001)","(1,865,598,160)"
당기손익으로 재분류될 수 있는 항목(세전기타포괄손익),4063101822,"(3,266,701,962)","(237,825,045)"
해외사업장환산외환차이(세전기타포괄이익),4063101822,"(3,266,701,962)","(237,825,045)"
당기손익으로 재분류될수 있는 항목과 관련된 법인세,0,0,0
총포괄손익,166746072695,56130394538,181784682829
포괄손익의 귀속,,,
지배기업의 소유주에게 귀속되는 총포괄손익,166925472203,56277445292,182039083154
비지배지분에 귀속되는 총포괄손익,"(179,399,508)","(147,050,754)","(254,400,325)"
