Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
I. 유동자산,105683600508,131523428863,86160988380
현금및현금성자산,17664346664,59990164098,28727075959
단기금융상품,2000000000,,
기타유동금융자산,756600000,493200000,7218081010
"유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",,,2080500000
기타포괄손익-공정가치 측정 유동금융자산,756600000,493200000,5137581010
매출채권 및 기타유동채권,41791961720,27279615943,21893954668
유동재고자산,12596654096,12617825325,15726279833
유동계약자산,27199713318,28155590465,10399016554
기타유동자산,3674324710,2987033032,2196580356
II. 비유동자산,99761014464,78111200837,50065437246
장기금융상품,160253037,83681077,276832200
장기매출채권 및 기타비유동채권,1115008000,1744605685,
기타비유동금융자산,3908245477,4478273720,2425768210
"비유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",3044754640,3173363720,1770448210
기타포괄손익-공정가치 측정 비유동금융자산,104640000,521520000,655320000
상각후원가로 측정하는 비유동 금융자산,758850837,783390000,
"종속기업, 공동기업과 관계기업에 대한 투자자산",7817818774,100233466,
유형자산,50753281492,41009302747,31488915094
투자부동산,19096928510,18959813692,
무형자산,1766301241,2701690786,3111694453
기타비유동자산,4756945000,5732862248,6906501203
이연법인세자산,10386232933,3300737416,5855726086
자산총계,205444614972,209634629700,136226425626
부채,,,
I. 유동부채,71359717056,74911864053,37898293106
매입채무,24150749299,17575498680,13258229339
유동 차입금,17221657175,14188000000,11703000000
장기차입금(유동성),4254420082,2933320000,2137484000
전환사채(유동),,14763883933,
미지급비용,7926809641,12010111292,5323381724
미지급법인세,111024732,197111499,
부가가치세예수금,2512290033,2939856915,1126761986
유동계약부채,6627102094,5581784405,907779904
기타유동금융부채,,,3504061
유동금융보증부채,,,3504061
금융리스부채(유동),552550052,451881452,692101998
기타 유동부채,8003113948,4270415877,2746050094
II. 비유동부채,35402234841,37958468477,16830329111
장기차입금,30962757791,33866600000,12799920000
확정급여부채,3436252743,2842075750,2400742510
수입보증금,550000000,580000000,550000000
금융리스부채(비유동),329086412,642518114,1050963228
기타 비유동 부채,124137895,27274613,28703373
부채총계,106761951897,112870332530,54728622217
자본,,,
지배기업의 소유주에게 귀속되는 자본,98657752092,97855827640,82339839252
I. 자본금,18617401400,14635075800,10027026200
II. 자본잉여금,47417035920,35836931932,20151791201
이익잉여금(결손금),34870272981,50121246498,55008117231
IV. 기타포괄손익누계액,"(1,268,412,749)","(1,302,630,857)","(1,034,830,795)"
V. 기타자본,"(978,545,460)","(1,434,795,733)","(1,812,264,585)"
비지배지분,24910983,"(1,091,530,470)","(842,035,843)"
자본총계,98682663075,96764297170,81497803409
부채와자본총계,205444614972,209634629700,136226425626
