Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,21090007679,17055563624,13672256512
현금및현금성자산,1244518059,3981769517,4194085031
매출채권 및 기타유동채권,3346570233,2692743403,4815379644
단기매출채권,3499237014,2740231936,4836023883
"대손충당금, 매출채권","(195,761,285)","(48,059,166)","(48,861,192)"
단기미수금,655769671,655242781,682889101
"대손충당금, 단기미수금","(654,672,148)","(654,672,148)","(654,672,148)"
단기미수수익,160148440,118151459,118151459
"대손충당금, 단기미수수익","(118,151,459)","(118,151,459)","(118,151,459)"
기타유동금융자산,7522186110,3850817220,96956650
유동재고자산,8823249613,6465548396,4343136030
제품,5963220165,3722570738,2565759154
"평가충당금, 제품","(240,650,531)","(444,869,735)","(391,720,693)"
상품,1688094549,1651043923,1584639919
"평가충당금, 상품","(1,584,639,919)","(1,584,639,919)","(1,582,800,000)"
재공품,6695090,6617928,3255432
원재료,3728161934,3789997293,2694528846
"평가충당금, 원재료","(737,631,675)","(675,171,832)","(530,526,628)"
미착품,0,0,0
기타유동자산,153483664,64685088,222699157
선급금,2271924507,2300586515,2472270829
대손충당금(선급금),2151624385,2261728015,2261728015
선급비용,19099692,16119588,16118093
대손충당금(선급비용),9670000,9670000,9670000
당기법인세자산,23753850,19377000,5708250
부가세대급금,0,0,0
비유동자산,2521563544,2008067904,2511033549
비유동매도가능금융자산,616628023,316262685,16298242
유형자산,552715724,535018374,670276889
"기계장치, 총액",939282886,919363030,912363030
"감가상각누계액, 기계장치","(900,910,696)","(906,872,071)","(904,012,737)"
"기타유형자산, 총액",1429475739,1713573235,1682468352
"감가상각누계액, 기타유형자산","(1,356,563,816)","(1,557,299,719)","(1,546,139,666)"
"손상차손누계액, 기타유형자산","(627,229)","(114,625,481)","(114,625,481)"
시설물,80000000,80000000,80000000
"감가상각누계액, 시설물","(44,000,000)","(28,000,000)","(12,000,000)"
사용권자산,1074617574,845815255,762498098
감가상각누계액(사용권자산),668558734,416935875,190274707
영업권 이외의 무형자산,798254233,749468774,989242506
"저작권, 특허권, 기타 산업재산권, 용역운영권, 총액",629542,827171,1025800
개발비,473218691,716410743,633511675
"컴퓨터소프트웨어, 총액",3000,5229860,12131980
"기타무형자산, 총액",1000,1000,1000
회원권,324402000,27000000,27000000
개발 중인 무형자산,0,0,315572051
투자부동산,0,0,0
장기매출채권 및 기타비유동채권,411601731,290761587,228727886
장기보증금자산,575682000,439981000,383893000
"대손충당금, 장기보증금자산","(125,000,000)","(125,000,000)","(125,000,000)"
"현재가치할인차금, 장기임차보증금","(39,080,269)","(24,219,413)","(30,165,114)"
기타비유동금융자산,142363833,116556484,606488026
장기대여금,0,0,500000000
대손충당금(장기대여금),0,0,5000000
장기금융상품,97046600,116556484,111488026
퇴직연금운용자산,45317233,0,0
자산총계,23611571223,19063631528,16183290061
부채,,,
유동부채,6620922361,6724702228,5656209925
매입채무 및 기타유동채무,5030167793,2964205991,4226019657
단기매입채무,3295211114,1579077320,2650015224
단기미지급금,1406236488,995678630,1236244861
단기미지급비용,128632731,124477551,108456330
미지급 배당금,670,0,0
유동 리스부채,200086790,264972490,231303242
유동 차입금,288604673,288604673,288604673
유동성장기부채,0,0,0
유동성전환사채,0,0,0
기타 유동부채,1302149895,1150871935,1141585595
단기예수금,313148050,161870090,152583750
단기선수금,489001845,489001845,489001845
소송충당부채,0,0,0
투자예치금,500000000,500000000,500000000
비지배지분부채,0,2321019629,0
비유동부채,315154238,526599707,1257605969
장기매입채무 및 기타비유동채무,309436890,286540049,452107174
장기임대보증금,0,0,0
비유동 리스부채,178436890,155540049,321107174
장기차입금,131000000,131000000,131000000
퇴직급여부채,5717348,240059658,805498795
확정급여채무의현재가치,1591776735,1243948618,1161104760
사외적립자산의공정가치,"(1,586,059,387)","(1,003,888,960)","(355,605,965)"
부채총계,6936076599,7251301935,6913815894
자본,,,
지배기업의 소유주에게 귀속되는 자본,17364849617,12501684586,9958829160
자본금,5060397000,5060397000,5060397000
자본잉여금,3113787163,3113787163,3113787163
주식발행초과금,562849590,562849590,562849590
감자차익,1576494554,1576494554,1576494554
기타자본잉여금,974443019,974443019,974443019
이익잉여금(결손금),9408046742,4544881711,1832193486
미처분이익잉여금(미처리결손금),9398104206,4544881711,1832193486
이익준비금,9942536,0,0
기타자본구성요소,"(217,381,288)","(217,381,288)","(47,548,489)"
기타포괄손익누계액,0,0,0
자기주식,"(187,083,282)","(187,083,282)","(17,250,483)"
기타자본,"(30,298,006)","(30,298,006)","(30,298,006)"
비지배지분,"(689,354,993)","(689,354,993)","(689,354,993)"
자본총계,16675494624,11812329593,9269474167
자본과부채총계,23611571223,19063631528,16183290061
