Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"수익(매출액) (주25,32)",62973743089,68879662118,57560933140
"매출원가 (주26,27,32)",39213050161,42637336915,37252264858
매출총이익,23760692928,26242325203,20308668282
"판매비와관리비 (주26,27,28,32)",30595671291,26724533192,27311333336
영업이익(손실),"(6,834,978,363)","(482,207,989)","(7,002,665,054)"
"기타수익 (주29,32)",825733130,1360093974,2388437858
"기타비용 (주29,32)",4188259447,814518243,2470832150
지분법손익 (주16),19864686,"(4,830,009)",17962686
금융수익 (주30),262296022,247493176,298023051
금융원가 (주30),1018818765,730410695,377221257
법인세비용차감전순이익(손실),"(10,934,162,737)","(424,379,786)","(7,146,294,866)"
법인세비용(수익) (주21),"(198,699,153)",939631873,"(896,290,227)"
당기순이익(손실),"(11,132,861,890)",515252087,"(8,042,585,093)"
당기순이익(손실)의 귀속,,,
지배주주 지분,"(10,514,368,981)",560692705,"(8,043,641,523)"
비지배지분,"(618,492,909)","(45,440,618)",1056430
주당이익,,,
기본주당이익(손실) (단위 : 원) (주31),(339),18,(260)
