Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),"(11,132,861,890)",515252087.0,"(8,042,585,093)"
기타포괄손익(법인세차감후 금액),"(1,517,478,943)",2509630441.0,"(419,664,231)"
당기손익으로 재분류되지 않는항목,"(1,488,253,209)",2487390277.0,"(533,999,918)"
순확정급여부채의 재측정요소 (주20),"(1,488,253,209)",2487390277.0,"(533,999,918)"
당기손익으로 재분류될 수 있는 항목,"(29,225,734)",22240164.0,114335687
해외사업장환산외환차이(세후기타포괄손익) (주24),"(29,225,734)",22240164.0,114335687
총포괄손익,"(12,650,340,833)",3024882528.0,"(8,462,249,324)"
당기총포괄손익의 귀속,,,
지배주주지분,"(11,850,739,276)",2923437413.0,"(8,500,443,416)"
비지배지분,"(799,601,557)",101445115.0,38194092
