Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,34931544787,30228108481,15771011426
현금및현금성자산,9469682793,7612968972,9131510755
단기금융상품,16497753955,15008846626,2003166476
매출채권 및 기타채권,7278087012,6860634845,4052962251
기타금융자산,167049343,143164388,120513076
기타유동자산,1387557466,597626840,461640628
당기법인세자산,43741324,4866810,1218240
매각예정자산,87672894,,
비유동자산,8946809001,1346091304,891835843
유형자산,2389564155,506959519,470412947
무형자산,4067108483,1678266,1591416
공정가치 측정 금융자산,500000000,0,
기타비유동금융자산,554933180,45204403,37707765
기타비유동자산,253223185,74121003,59311
이연법인세자산,1181979998,718128113,382064404
자산총계,43878353788,31574199785,16662847269
부채,,,
유동부채,13540102488,5272691866,4628438731
미지급금 및 기타채무,4125183877,2803201334,2399912601
유동 차입금,5328068100,,
유동성 장기차입금,114995160,,
유동성전환사채,912234023,,
유동성리스부채,549115144,230025543,197771807
기타 유동부채,2480156957,1765007366,2002804143
당기법인세부채,14414678,465067698,24493943
유동충당부채,9347315,9389925,3456237
매각예정자산관련부채,6587234,,
비유동부채,1100375643,1543601531,281744491
장기차입금,440814780,,
전환사채,,1357533098,
리스부채,487474613,186068433,76312974
비유동충당부채,172086250,,
순확정급여부채,,,205431517
부채총계,14640478131,6816293397,4910183222
자본,,,
지배기업의 소유주에게 귀속되는 자본,29238199570,24758765813,11753656735
자본금,5086439000,4786929900,445339000
기타불입자본,18488056061,14654276503,7576416981
이익잉여금(결손금),6155213034,5245992626,3666674171
기타포괄손익누계액,"(491,508,525)",71566784,65226583
비지배지분,"(323,913)","(859,425)","(992,688)"
자본총계,29237875657,24757906388,11752664047
자본과부채총계,43878353788,31574199785,16662847269
