Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,25683197164064,26981880971123,21779581931003.0
매출원가,23591728438829,24680497658585,20287858400845.0
매출총이익,2091468725235,2301383312538,1491723530158.0
판매비와관리비,537436215148,502866716408,365477824755.0
영업이익,1554032510087,1798516596130,1126245705403.0
금융수익,171569620491,82004218223,34816238676.0
기타수익,938989215346,1312732488622,442198501026.0
금융비용,194221901688,119307174672,71354756045.0
기타비용,1009572649491,1467250445623,567545392868.0
지분법손실,"(7,358,673,303)","(9,274,493,156)",20850553933.0
법인세차감전순이익,1453438121442,1597421189524,985210850125.0
법인세비용,383347457149,404615613481,202034987885.0
당기순이익,1070090664293,1192805576043,783175862240.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,1061133294855,1189821184515,782897006411.0
비지배지분,8957369438,2984391528,278855829.0
주당이익(손실),,,
기본및희석주당이익 (단위 : 원),28297,31729,20877.0
