Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,14601746030,23287496480,26745349225
현금및현금성자산,4689107735,10125454968,5140829789
단기금융상품,4220000000,9720000000,12110000000
매출채권 및 기타채권,3523191314,1428985611,3243989507
계약자산,115528000,127442000,38800000
재고자산,230287200,238659720,2384181
기타유동금융자산,0,342352500,0
당기손익-공정가치측정금융자산,963318915,890749777,5974880586
기타유동자산,799508546,360567664,218437652
당기법인세자산,60804320,53284240,16027510
비유동자산,7954424544,12090202859,8860488639
장기금융상품,0,0,20000000
장기매출채권 및 기타비유동채권,343362500,1144075250,0
비유동 당기손익-공정가치측정금융자산,0,415080392,464670714
비유동 기타포괄손익-공정가치측정금융자산,2726260449,4779543888,1460123938
유형자산,3453396204,4516440148,5761779287
무형자산,797010646,657008525,598847501
기타비유동금융자산,634394745,578054656,555067199
자산총계,22556170574,35377699339,35605837864
부채,,,
유동부채,11123002353,13552617117,8466957131
미지급금 및 기타채무,2012743562,2311114137,2190341172
리스부채,919574403,844463138,809555579
계약부채,1863338778,1545139090,938154973
단기차입금,4200000000,4200000000,4200000000
기타유동부채,219187538,186666959,328905407
유동성전환사채,150000572,4465233793,0
유동파생상품부채,1158157500,0,0
유동상장기차입금,600000000,0,0
비유동부채,6413799667,3133195740,4547275218
장기미지급금,968284826,348456361,746348546
비유동리스부채,1572324341,2326877875,3171341014
확정급여부채,199091195,193362296,416149100
기타충당부채,232239914,222639817,213436558
이연법인세부채,41859391,41859391,0
장기차입금,3400000000,0,0
부채총계,17536802020,16685812857,13014232349
자본,,,
지배기업의 소유주에게 귀속되는 자본,5019368554,18691886482,22591605515
자본금,1385856100,1306969800,1120865600
자본잉여금,85305916361,80133485447,68535064959
기타자본구성요소,"(534,558,466)",1560921277,1740744936
이익잉여금(결손금),"(81,137,845,441)","(64,309,490,042)","(48,805,069,980)"
자본총계,5019368554,18691886482,22591605515
자본과부채총계,22556170574,35377699339,35605837864
