Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,3770743737259,3395834362543,3047421617801.0
현금및현금성자산,637868932124,540891026726,327175588230.0
단기금융예치금,534930891008,77248484000,109496181657.0
기타유동금융자산,2414377960,103880722900,389493585075.0
매출채권 및 기타채권,1103195071054,991937270208,891438389449.0
계약자산,46972265712,77736830509,100709801288.0
재고자산,1302448916506,1478679987751,1101243477928.0
당기법인세자산,1418546848,945906241,3109000137.0
기타유동자산,95391875028,102730864142,96610133843.0
유동성파생상품자산,0,69760447,49488468.0
매각예정비유동자산,46102861019,21713509619,28095971726.0
비유동자산,3954399092035,3665345174916,3637745577706.0
장기금융예치금,262000000,142000000,145000000.0
기타비유동금융자산,448603812548,431238680449,358171336250.0
장기매출채권 및 기타채권,26708909268,25386535490,32109588433.0
관계기업 및 공동기업투자,43125750509,58023841900,57875454006.0
영업권,209167316315,206350810627,209005953026.0
유형자산,2512179511671,2208848162224,2171915246661.0
무형자산,181703341277,194246293505,193105207514.0
투자부동산,226775174102,234643016738,223754909484.0
기타비유동자산,7155660355,8031515330,10654668845.0
이연법인세자산,61925162961,48472435954,47024170878.0
사용권자산,213178064733,225314307330,322106547555.0
순확정급여자산,23614388296,24647575369,11877495054.0
자산 총계,7725142829294,7061179537459,6685167195507.0
부채,,,
유동부채,3070620309109,2682961819501,2216120894829.0
매입채무 및 기타채무,1123338673001,1197208793524,909426360863.0
단기차입금,924220733800,789162453566,637753390363.0
유동성장기차입금,277204373332,179772374648,134731583909.0
유동성사채,501717238015,249799503393,309811226682.0
당기법인세부채,41170691397,63408857838,50054409872.0
유동성금융보증계약부채,272820223,348768391,260175348.0
계약부채,43076738105,36216691690,29399369266.0
리스부채(유동),37908253523,54963285614,46394470807.0
기타유동부채,120921289331,111629289611,96336036828.0
파생상품부채,789498382,451801226,13726498.0
유동성매도청구권부채,0,0,1940144393.0
비유동부채,1518801243722,1469742288217,1842288086601.0
장기매입채무 및 기타채무,15593207428,35905229443,59687869011.0
장기차입금,459654337544,517850117318,529754999998.0
사채,816642667100,718840185621,937876581659.0
순확정급여부채,17991892126,11704768511,19861122441.0
비유동성금융보증계약부채,199302382,99298869,86628157.0
매도청구권부채(비유동),3565898510,3463786096,3364597758.0
리스부채(비유동),101239564884,92523812436,179755444081.0
기타 비유동 부채,18673571966,16061766135,14070266322.0
장기종업원급여부채,5787054582,3145121045,4476281597.0
이연법인세부채,79453747200,70148202743,93354295577.0
부채 총계,4589421552831,4152704107718,4058408981430.0
자본,,,
지배기업 소유주지분,2696817031379,2520572352808,1851077905523.0
자본금,46482665000,49982665000,58457450000.0
주식발행초과금,1529609548153,1529609548153,0.0
기타자본,"(981,918,504,306)","(975,422,270,531)",51004562734.0
이익잉여금,2102643322532,1916402410186,1741615892789.0
비지배지분,438904245084,387903076933,775680308554.0
자본 총계,3135721276463,2908475429741,2626758214077.0
부채 및 자본 총계,7725142829294,7061179537459,6685167195507.0
