Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,34503114644.0,27885071586,23846486741
현금및현금성자산,9360661880.0,1514967512,1593358535
단기금융상품,62.0,22000000,22000000
매출채권 및 기타유동채권,12407370047.0,9593596498,10116554760
유동재고자산,11348673053.0,15959263383,11257521997
유동파생상품자산,,,11659478
당기법인세자산,166474889.0,,
기타유동금융자산,1219934713.0,795244193,845391971
비유동자산,76834526763.0,77217095051,74235201044
장기매출채권 및 기타비유동채권,400820146.0,509549817,270067619
기타포괄손익-공정가치 측정 비유동금융자산,136204133.0,134672933,113937333
비유동당기손익인식금융자산,108422400.0,117457600,180704000
관계기업투자,4771744554.0,5203864137,5259336400
유형자산,64918346216.0,64689038492,63278431626
투자부동산,4759752472.0,4848533630,4916938788
영업권 이외의 무형자산,1739236842.0,1713978442,215785278
기타비유동자산,,,
자산총계,111337641407.0,105102166637,98081687785
부채,,,
유동부채,21099123809.0,20704161314,19729515726
매입채무 및 기타유동채무,9366860689.0,9354169747,4025822914
유동 차입금,6889945366.0,7896647045,10777965209
비유동차입금의 유동성 대체 부분,2567260000.0,915080000,2786080000
유동파생상품부채,6433203.0,59647410,
미지급법인세,21235887.0,844389399,271375210
"배당금, 비현금성 자산의 배분",1278355.0,1300275,1381985
유동성리스부채,413524624.0,201551007,160327278
기타 유동부채,1832585685.0,1431376431,1706563130
비유동부채,13559160861.0,15491309630,13906126021
장기차입금,1726760000.0,3518980000,2516060000
이연법인세부채,9934991315.0,10866560298,10488023518
퇴직급여부채,848597501.0,1014800586,749795928
비유동금융리스부채,948812045.0,90968746,152246575
기타 비유동 부채,100000000.0,,
부채총계,34658284670.0,36195470944,33635641747
자본,,,
지배기업의 소유주에게 귀속되는 자본,76679356737.0,68991945245,64531304229
자본금,18696175000.0,18696175000,18696175000
자본잉여금,3252537587.0,3252537587,3252537587
기타포괄손익누계액,10306968448.0,11917658963,10629148250
이익잉여금(결손금),44423675702.0,35125573695,31953443392
비지배지분,,"(85,249,552)","(85,258,191)"
자본총계,76679356737.0,68906695693,64446046038
자본과부채총계,111337641407.0,105102166637,98081687785
