Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1208284611653,1053472241641,824565660608
매출원가,463619082841,382984454097,328241840281
매출총이익,744665528812,670487787544,496323820327
판매비와관리비,496338700298,430895141025,349926304010
대손상각비,5495557422,5023334724,3066962453
영업이익(손실),242831271092,234569311795,143330553864
금융수익,41415596346,39093044211,24170838959
금융원가,54630480146,57607709271,42797679640
기타수익,2895444379,3221751665,12057573420
기타비용,28629348981,4801129799,4625881672
기타의대손상각비,89080808,6266173974,96014261017
기타의대손충당금환입,7037387586,4421950,53618912
관계기업투자손익,,,"(1,187,219,063)"
순화폐성자산에서 발생하는 손익,"(6,784,302,489)","(5,975,065,073)",
법인세비용차감전순이익(손실),204046486979,202238451504,34987543763
법인세비용,44082770151,58037187459,11576850760
당기순이익(손실),159963716828,144201264045,23410693003
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),145012633306,138136758906,25012321677
비지배지분에 귀속되는 당기순이익(손실),14951083522,6064505139,"(1,601,628,674)"
주당이익,,,
기본주당이익(손실) (단위 : 원),99783,102299,18378
희석주당이익(손실) (단위 : 원),99126,93810,18378
