Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,656027303168,733384357738.0,516770864906
매출원가,510924649900,584295066291.0,391310517629
매출총이익,145102653268,149089291447.0,125460347277
판매비와관리비,100974565696,94172602555.0,84868511717
영업이익(손실),44128087572,54916688892.0,40591835560
기타이익,5497301362,1404809206.0,1383748646
기타손실,2064267173,10711743500.0,3249300759
금융수익,7589568191,7690344962.0,3251169456
금융원가,7354185270,13109209329.0,4724191349
관계기업투자손익,361963850,28614506.0,104509405
법인세비용차감전순이익(손실),48158468532,40219504737.0,37357770959
법인세비용(수익),11987679114,2754616109.0,9081337795
당기순이익(손실),36170789418,37464888628.0,28276433164
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),16274652231,23028473421.0,18030899161
비지배지분에 귀속되는 당기순이익(손실),19896137187,14436415207.0,10245534003
기타포괄손익,"(4,558,914,237)",5949702823.0,17939936104
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(99,149,844)",180779039.0,1134146111
해외사업장환산외환차이(세후기타포괄손익),"(99,149,844)",180779039.0,1134146111
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(4,459,764,393)",5768923784.0,16805789993
자산재평가손익(세후기타포괄손익),60908523,779232531.0,16529084788
확정급여제도의 재측정손익(세후기타포괄손익),"(3,066,530,824)",4858674984.0,"(733,375,858)"
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),4442383,2282917.0,121196750
지분상품에 대한 투자자산의 세후기타포괄손익,"(1,458,584,475)",128733352.0,888884313
총포괄손익,31611875181,43414591451.0,46216369268
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",12696840423,27467378888.0,31546428217
"포괄손익, 비지배지분",18915034758,15947212563.0,14669941051
주당이익,,,
기본주당이익(손실) (단위 : 원),790,1154.0,900
희석주당이익(손실) (단위 : 원),790,1154.0,900
