Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,307955941619,335150513358,348005530391
현금및현금성자산,47621391004,45171124516,52178563184
단기금융상품,16626373815,14842116364,9529231525
유동파생상품자산,1002881706,1528643803,1816017836
매출채권 및 기타유동채권,101845531337,113946487090,137224852122
당기법인세자산,1447229782,1015760597,61752019
유동재고자산,115217108884,137798543333,134734672034
기타유동자산,24195425091,20847837655,5140697584
매각예정자산,0,0,7319744087
비유동자산,667697293110,662734385693,643666609349
장기금융상품,17483918698,23588782160,27889825150
"종속기업, 공동기업과 관계기업에 대한 투자자산",42251205573,38803323313,38842289125
유형자산,295912929273,296508119262,295866910803
투자부동산,290588085737,277796207801,257057479448
사용권자산,10841420324,8670907909,8701531503
영업권 이외의 무형자산,2869347030,3085971815,3194331921
장기매출채권 및 기타비유동채권,4468476402,11590545669,11417762637
퇴직급여운용자산/퇴직연금운용자산,961106762,1030153528,27893576
기타비유동자산,470959617,346918980,467363977
이연법인세자산,1849843694,1313455256,201221209
자산총계,975653234729,997884899051,991672139740
부채,,,
유동부채,290898144472,269797532529,305051437236
매입채무 및 기타유동채무,46028300823,49208737748,56478871481
당기법인세부채,754422165,5282746423,6754295451
유동 차입금,231945161490,204235509026,230615811991
유동파생상품부채,1382018958,2205034658,231469461
기타 유동부채,8356563854,7184431963,9186184835
유동 리스부채,2431677182,1681072711,1784804017
비유동부채,79220895839,108891571172,113115212750
장기차입금,5863882478,31906592455,16309031618
이연법인세부채,64796350749,67119122091,87411362329
장기매입채무 및 기타비유동채무,3856500000,7014721000,6766302000
기타 비유동 부채,639794331,447589618,443366978
비유동 리스부채,4064368281,2403546008,2185149825
부채총계,370119040311,378689103701,418166649986
자본,,,
지배기업의 소유주에게 귀속되는 자본,586077964493,598460920613,550654474178
자본금,13020338500,12784135000,12553275000
자본잉여금,980302019,"(500,678,895)","(770,631,139)"
기타자본조정,"(32,822,972,189)","(30,894,248,474)","(30,199,317,027)"
기타포괄손익누계액,1901108908,5875758824,8127568348
이익잉여금(결손금),602999187255,611195954158,560943578996
비지배지분,19456229925,20734874737,22851015576
자본총계,605534194418,619195795350,573505489754
자본과부채총계,975653234729,997884899051,991672139740
