Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),682872127202.0,829928717131,758072537827.0
매출원가,620543126282.0,723449678867,646437852905.0
매출총이익,62329000920.0,106479038264,111634684922.0
판매비와관리비,56024462875.0,61724635758,63041705269.0
영업이익(손실),6304538045.0,44754402506,48592979653.0
금융수익,13503057228.0,23987116154,15320257802.0
금융원가,22858077304.0,31278422217,13977210878.0
기타이익,12032084526.0,1767802214,3141254292.0
기타손실,10607614740.0,6082919072,6880898387.0
공동관계기업투자이익,10137415986.0,12275842491,15689537020.0
법인세비용차감전순이익(손실),8511403741.0,45423822076,61885919502.0
법인세비용(수익),2515598200.0,"(12,067,546,224)",15551287834.0
당기순이익(손실),5995805541.0,57491368300,46334631668.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),3235303182.0,53833426052,42006521551.0
비지배지분에 귀속되는 당기순이익(손실),2760502359.0,3657942248,4328110117.0
주당이익,,,
기본주당이익(손실) (단위 : 원),167.0,2778,2165.0
