Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,540757294343.0,673967665437.0,502157512435.0
현금및현금성자산,65771621449.0,188326207310.0,153736400330.0
매출채권,305969266431.0,277882225013.0,216266120355.0
기타유동금융자산,19202414314.0,15661159175.0,12234251062.0
기타유동자산,11790423053.0,10267625692.0,4726741573.0
재고자산,138023569096.0,181830448247.0,115193999115.0
비유동자산,833986745811.0,810759227659.0,714326414634.0
당기손익-공정가치 측정 금융자산,46621368835.0,44673893928.0,2330031938.0
관계기업 및 공동기업투자주식,1840866184.0,3473681017.0,2691250.0
기타포괄손익-공정가치 측정 비유동금융자산,,,4891000.0
유형자산,439403981670.0,427047603552.0,400645257299.0
사용권자산,100658989680.0,99107490083.0,86318893321.0
무형자산,86952821341.0,74798524706.0,75900546548.0
투자부동산,71371774323.0,83779783216.0,90874882009.0
기타비유동금융자산,77592365239.0,72894067381.0,52273179537.0
기타비유동자산,5206633467.0,1191963578.0,1294183393.0
이연법인세자산,4337945072.0,3792220198.0,4681858339.0
자산총계,1374744040154.0,1484726893096.0,1216483927069.0
부채,,,
유동부채,677708170767.0,795630613919.0,607807422183.0
매입채무,401941784178.0,352169859804.0,267085569699.0
단기차입금,54864056755.0,148713870302.0,90904842009.0
리스부채(유동),37310284318.0,35431989633.0,23209774059.0
당기법인세부채,12829394783.0,6129201567.0,1549922141.0
유동성장기차입금,,107040000.0,717640000.0
유동성장기사채,,82990472385.0,99991174101.0
기타유동금융부채,122839755257.0,119420103094.0,85675136846.0
기타 유동부채,47922895476.0,50668077134.0,38673363328.0
비유동부채,327535803060.0,285040580842.0,266041906389.0
장기차입금,2999000000.0,,107040000.0
사채,137735523938.0,99787854465.0,79914380720.0
순확정급여부채,31036488010.0,12359256546.0,16254245214.0
리스부채(비유동),139736998691.0,152919666901.0,156900574467.0
이연법인세부채,3817837664.0,9667250397.0,2449836197.0
기타비유동금융부채,9596396463.0,8912789989.0,8891196976.0
기타비유동부채,2613558294.0,1393762544.0,1524632815.0
부채총계,1005243973827.0,1080671194761.0,873849328572.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,289616234168.0,307814217134.0,245915916058.0
자본금,11871586000.0,11871586000.0,11871586000.0
주식발행초과금,90619308844.0,90619308844.0,90619308844.0
기타자본항목,84450284362.0,140827236982.0,124370194970.0
이익잉여금(결손금),102675054962.0,64496085308.0,19054826244.0
비지배지분,79883832159.0,96241481201.0,96718682439.0
자본총계,369500066327.0,404055698335.0,342634598497.0
부채와 자본총계,1374744040154.0,1484726893096.0,1216483927069.0
