Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,38458905514,30748607164,33642552356
현금및현금성자산,2730040389,3888493190,15509130412
단기금융상품,5400000000,4967289000,1165389000
매출채권,1863673760,4257433077,3885907780
유동계약자산,960829793,3817772363,1855719444
기타수취채권,1454317858,1022927822,475706584
매도가능금융자산,0,0,0
"유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",1502038985,780641320,722937000
유동재고자산,23526076420,11228801551,9359942917
당기법인세자산,78502569,,
기타자산,943425740,785248841,667819219
비유동자산,57138720226,48774790833,50660468390
관계기업투자주식,21517324,46753952,48107566
금융기관예치금,0,0,0
종속기업투자주식,0,0,0
비유동계약자산,1200389393,1965146946,4896077414
비유동매도가능금융자산,0,0,0
기타포괄손익-공정가치 측정 비유동금융자산,0,0,0
"비유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",5840751694,6078435555,4372161891
투자자산,,217415976,223216508
기타수취채권,1058609678,605518220,1438452101
기타자산,0,21212336,48349541
유형자산,39531728810,29962297696,32649141216
무형자산,3218409476,3017478145,3036813439
이연법인세자산,6267313851,6860532007,3948148714
기타비유동자산,,,
자산총계,95597625740,79523397997,84303020746
부채,,,
유동부채,25374208916,15836006391,8563526563
미지급 배당금,,,
매입채무,4869883659,2971579978,1146717390
유동계약부채,11530210360,2804831737,3463707000
단기차입금,6000000000,6700000000,
유동판매보증충당부채,1293197208,1398435714,1812287551
유동성전환사채,,,
당기법인세부채,0,176017468,3500870
기타지급채무,1376425558,1483136308,1507682554
기타금융부채,83253329,103849773,172168101
기타 유동부채,221238802,198155413,457463097
비유동부채,1692288470,1752856613,1823259328
전환사채,,,
장기차입금,,,
비유동판매보증충당부채,1506008342,1353944170,1457295007
비유동 순확정급여부채,,,
기타금융부채,21080030,238481345,296885033
기타 비유동 부채,165200098,160431098,69079288
부채총계,27066497386,17588863004,10386785891
자본,,,
지배기업의 소유주에게 귀속되는 자본,,,
자본금,5656118000,5656118000,5656118000
자본잉여금,17982409270,18343640240,18343640240
기타자본구성요소,"(2,916,719,395)","(4,275,048,596)","(2,058,802,350)"
이익잉여금(결손금),47809320479,42209825349,51975278965
자본총계,68531128354,61934534993,73916234855
자본과부채총계,95597625740,79523397997,84303020746
