Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),113358989517,110791763102,101714282687
매출원가,88786858254,83775886243,74353284977
매출총이익,24572131263,27015876859,27360997710
판매비와관리비,8194811325,10289932966,10374778714
"급여, 판관비",5845967610,6232801317,6718626943
"감가상각비, 판관비",772183126,1089235339,1280194909
기타판매비와관리비,1576660589,2967896310,2375956862
영업이익(손실),16377319938,16725943893,16986218996
기타수익,149218602,185590840,811683051
순외환차익,5945231,22630787,9676789
외화환산이익,114908669,60014591,67655580
기타이익,28364702,102945462,734350682
기타비용,45599610,311023677,337845807
순외환차손,4829731,15539285,3028250
외화환산손실,,6329312,
기타손실,40769879,289155080,334817557
금융수익,405365821,400566695,317011928
이자수익(금융수익),405365821,384316695,317011928
배당금수익(금융수익),,16250000,
금융비용,117612812,347762350,457669334
이자비용(금융원가),117612812,347762350,457669334
법인세비용차감전순이익(손실),16768691939,16653315401,17319398834
법인세비용(수익),3454099540,3351561214,3686084430
당기순이익(손실),13314592399,13301754187,13633314404
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),13314592399,13301754187,13633314404
기타포괄손익,38929557,"(367,162,040)",11658123
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),73903357,50955218,8811093
해외사업장환산외환차이(세후기타포괄손익),73903357,50955218,30740985
지분자본변동,,,"(21,929,892)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(34,973,800)","(418,117,258)",2847030
"세후기타포괄손익, 지분상품에 대한 투자자산","(34,973,800)","(418,117,258)",2847030
총포괄손익,13353521956,12934592147,13644972527
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",13353521956,12934592147,13644972527
주당이익,,,
기본주당이익(손실) (단위 : 원),891.00,890.00,913.00
희석주당이익(손실) (단위 : 원),891.00,890.00,913.00
