Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,34348078768,48454951040.0,62126344424.0
현금및현금성자산,8939907704,14095030444.0,22352307815.0
단기금융상품,30000000,3030000000.0,80000000.0
기타유동금융자산,148000000,666446859.0,665000000.0
당기손익-공정가치측정금융자산,7562000,1064289440.0,0.0
매출채권 및 기타유동채권,11818092692,13164550304.0,19963284241.0
유동재고자산,9423853583,9927518152.0,9956349783.0
유형자산,2976864904,6137523800.0,8826958498.0
기타유동자산,518958385,365513261.0,282240327.0
당기법인세자산,484839500,4078780.0,203760.0
비유동자산,62898111346,57519483642.0,39532993156.0
장기금융상품,397884598,574898606.0,389899957.0
당기손익-공정가치측정금융자산,1416346226,1371418183.0,1444542303.0
종속기업투자 및 관계기업투자,1740732222,1446380442.0,150028567.0
유형자산,58615012828,52825328004.0,35150357464.0
무형자산,433971716,537664227.0,689603167.0
기타비유동금융자산,163407085,637166766.0,761724226.0
이연법인세자산,114535747,114535747.0,924832770.0
기타비유동자산,16220924,12091667.0,22004702.0
자산총계,97246190114,105974434682.0,101659337580.0
부채,,,
유동부채,39882293296,31128213698.0,23786567902.0
매입채무 및 기타유동채무,33204775279,27248262626.0,20418299137.0
단기매입채무,3240250918,2673332626.0,4207075137.0
유동 차입금,25651404361,21396000000.0,12411224000.0
비유동차입금의 유동성 대체 부분,4313120000,3178930000.0,3800000000.0
기타유동금융부채,1814148956,2389517368.0,1840716787.0
기타금융부채,1014531104,881415596.0,200536676.0
유동파생상품부채,653638000,1397348000.0,1532399000.0
리스부채,145979852,110753772.0,107781111.0
당기법인세부채,0,263046638.0,623828779.0
기타 유동부채,1927781051,419240243.0,162526083.0
전환사채,2935588010,808146823.0,741197116.0
비유동부채,11262928330,14125606777.0,17063895542.0
장기매입채무 및 기타비유동채무,7840631858,11724815109.0,14595402522.0
장기차입금,5016682000,7524802000.0,10980000000.0
전환사채,2823949858,4200013109.0,3615402522.0
리스부채,987666515,93689597.0,204378593.0
기타금융부채,10000000,10000000.0,0.0
파생상품부채,408744000,0.0,450420000.0
확정급여부채,1611984325,1439031744.0,1613908459.0
기타부채,11568733,94800000.0,112627237.0
이연법인세부채,392332899,763270327.0,87158731.0
부채총계,51145221626,45253820475.0,40850463444.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,46395237680,60524271853.0,60386038733.0
자본금,5927335000,5927335000.0,5927335000.0
자본잉여금,46735381926,46741681926.0,46741681926.0
기타자본구성요소,3973544051,4064918794.0,1230380253.0
이익잉여금(결손금),"(10,241,023,297)",3790336133.0,6486641554.0
비지배지분,"(294,269,192)",196342354.0,422835403.0
자본총계,46100968488,60720614207.0,60808874136.0
자본과부채총계,97246190114,105974434682.0,101659337580.0
