Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주6,7)",47318501515,40732157232,37740878397
매출원가 (주29),41015209491,33796687860,33147589679
매출총이익,6303292024,6935469372,4593288718
"판매비와관리비 (주26,29)",3617931475,3426266587,3348391662
영업이익,2685360549,3509202785,1244897056
기타수익 (주27),1716569848,414968913,2719163633
기타비용 (주27),7001064,48158503,1184018994
금융수익 (주28),775123610,548793440,242829953
금융비용 (주28),50601615,48672357,41011929
법인세비용차감전순이익,5119451328,4376134278,2981859719
법인세비용 (주31),31675413,112137058,197098796
계속사업순이익,5087775915,4263997220,2784760923
중단사업당기순손실,"(349,531,169)","(1,776,266,427)","(1,000,354,605)"
당기순이익,4738244746,2487730793,1784406318
계속사업당기순이익의 귀속 (주32),,,
지배기업의 소유주,5087775915,4263997220,2784760923
비지배지분,,,
중단사업당기순손실의 귀속 (주32),,,
지배기업의 소유주,"(349,531,169)","(1,776,266,427)","(1,000,354,605)"
비지배지분,,,
당기순이익의 귀속 (주32),,,
지배기업의 소유주,4738244746,2487730793,1784406318
비지배지분,,,
주당이익 (주32),,,
계속사업기본주당순이익 (단위 : 원),111,93,62
계속사업희석주당순이익 (단위 : 원),111,93,61
중단사업기본주당순손실 (단위 : 원),(8),(39),(22)
중단사업희석주당순손실 (단위 : 원),(8),(39),(22)
