Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,5460260915,5759731909,5618853096
영업비용,21620094230,20874981556,12977792412
영업이익(손실),"(16,159,833,315)","(15,115,249,647)","(7,358,939,316)"
금융수익,1265705281,406400766,1933481666
금융비용,"(211,469,063)","(2,913,040,278)","(123,834,234)"
기타수익,3516482818,120594563,115833784
기타비용,"(446,656,346)","(66,410,248)","(168,926,148)"
지분법손익,"(272,663,213)","(909,590,564)","(836,214)"
법인세비용차감전순이익(손실),"(12,308,433,838)","(18,477,295,408)","(5,603,220,462)"
법인세비용(수익),"(270,756,839)",3505644,"(159,068,617)"
당기순이익(손실),"(12,037,676,999)","(18,480,801,052)","(5,444,151,845)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주 지분,"(12,037,676,999)","(18,480,801,052)","(5,444,151,845)"
기타포괄손익,2549864247,31061269,
후속적으로 당기손익으로 재분류되지 않는 포괄손익,2558548153,511624360,
관계기업의 기타포괄손익에 대한 지분,82528073,511624360,
기타포괄손익-공정가치측정 금융자산 평가이익,2476020080,,
후속적으로 당기손익으로 재분류되는 포괄손익,"(8,683,906)","(480,563,091)",
관계기업의 기타포괄손익에 대한 지분,6755770,"(480,563,091)",
해외사업환산손실,"(15,439,676)",,
총포괄이익(손실),"(9,487,812,752)","(18,449,739,783)","(5,444,151,845)"
총 포괄이익의 귀속,,,
지배기업의 소유주 지분,"(9,487,812,752)","(18,449,739,783)","(5,444,151,845)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(258),(403),(131)
희석주당이익(손실) (단위 : 원),(258),(403),(131)
