Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,39200491906,40169139038,40723133652
현금및현금성자산,4001132558,5033493472,10246983120
유동당기손익공정가치금융자산,4820571473,9665878428,24702614950
매출채권및유동상각후원가측정금융자산,28651022297,23668817413,4497365031
기타유동자산,1336584667,1075501675,1180829149
당기법인세자산,47407991,315696744,53370
유동재고자산,343772920,409751306,95288032
비유동자산,8684312396,7285397527,7076579625
매출채권및비유동상각후원가측정금융자산,662030502,777766157,1008118716
비유동당기손익공정가치금융자산,4625291793,530509471,74758320
"종속기업, 공동기업과 관계기업에 대한 투자자산",0,1281661050,1373537126
유형자산,2268618430,2498282459,2648090371
영업권 이외의 무형자산,602244754,1552770147,1426828146
기타비유동자산,18000000,94800000,94800000
이연법인세자산,508126917,549608243,450446946
자산총계,47884804302,47454536565,47799713277
부채,,,
유동부채,2374245341,2901928445,6436700137
매입채무및기타유동금융부채,981959729,774360168,914319301
기타 유동부채,342055360,490929100,489753857
유동계약부채,622368560,619284588,1129802909
유동 차입금,0,600000000,2668000000
유동 리스부채,86095400,114175709,110678534
유동충당부채,154037452,176770714,180834867
당기법인세부채,187728840,126408166,943310669
비유동부채,527905476,849501044,780077108
비유동 리스부채,55968103,113129507,128481530
비유동충당부채,0,98184217,49541381
이연법인세부채,72065994,98187320,62054197
기타비유동금융부채,399871379,540000000,540000000
부채총계,2902150817,3751429489,7216777245
자본,,,
지배기업의 소유주에게 귀속되는 자본,43515908721,42250152717,39287894163
자본금,1146950700,1146950700,1146950700
자본잉여금,23501250901,23490396918,23257820848
기타자본구성요소,"(907,021,421)","(907,021,421)","(1,708,194,744)"
기타포괄손익누계액,0,0,0
이익잉여금(결손금),19774728541,18519826520,16591317359
비지배지분,1466744764,1452954359,1295041869
자본총계,44982653485,43703107076,40582936032
자본과부채총계,47884804302,47454536565,47799713277
