Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,1369894823006,1747077425369,1846657402617
현금및현금성자산,267016479680,147719133871,134940517172
기타유동금융자산,225697134728,343502849652,469711722862
매출채권 및 기타채권,426997862727,581155589409,520609950565
기타유동자산,8094340180,12879904614,9810095113
재고자산,442089005691,661819947823,711585116905
비유동자산,4198222147049,4124856227097,3674344003000
기타포괄손익-공정가치측정 금융자산,83686833269,27128060527,26781865197
기타비유동금융자산,172326346678,48684100736,10552583091
관계기업투자,2505211270097,2476865162076,2246770381335
투자부동산,504448318492,505851780339,468274394421
유형자산,903271770926,1014766644848,889637043563
사용권자산,17122822212,36018599241,10676840665
무형자산,6924728897,7043289621,7814735619
기타비유동자산,5230056478,8498589709,13836159109
자산총계,5568116970055,5871933652466,5521001405617
부채,,,
유동부채,688209207689,925918930294,1010763720625
매입채무 및 기타채무,347896385023,573889452349,560348984474
유동차입금,179483960077,185524858358,328032952449
기타유동금융부채,59465344117,57637809599,59130868744
충당부채,82889998752,61539774524,43098313760
기타 유동부채,14325655902,12875810598,6264426657
당기법인세부채,4147863818,34451224866,13888174541
비유동부채,597138967582,542628095195,607946977148
비유동차입금,240222417412,177081040347,41303101940
기타비유동금융부채,21748566460,33585611845,34786489473
퇴직급여부채,20519259640,15530497173,39282063891
충당부채,175345348139,152783733084,82596140001
기타 비유동 부채,56056998898,53190436866,126832095
이연법인세부채,83246377033,110456775880,409852349748
부채총계,1285348175271,1468547025489,1618710697773
자본,,,
지배기업의 소유주에게 귀속되는 자본,3813167014890,3909245444527,3460618885978
자본금,9210200000,9210200000,9210200000
주식발행초과금,1807717500,1807717500,1807717500
자기주식,"(17,461,324,328)","(17,461,324,328)","(17,461,324,328)"
기타자본구성요소,6736137575,9939978194,7055807866
이익잉여금,3812874284143,3905748873161,3460006484940
비지배지분,469601779894,494141182450,441671821866
자본총계,4282768794784,4403386626977,3902290707844
자본과부채총계,5568116970055,5871933652466,5521001405617
