Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"영업수익 (주22,31)",33751399462,16194298353,22276034842.0
"영업비용 (주23,29)",50009749632,26693080589,18262065121.0
영업이익(손실),"(16,258,350,170)","(10,498,782,236)",4013969721.0
기타이익 (주24),106286071,28775136,17216950.0
기타손실 (주24),1186068459,15466099,36690753.0
"금융수익 (주3,25)",971429963,682450471,226569090.0
"금융원가 (주3,25)",2926700689,239508626,240645803.0
관계기업등 투자손익 (주9),306834514,89904198,0.0
법인세비용차감전순이익(손실),"(19,600,237,798)","(10,132,435,552)",3980419205.0
법인세비용(수익) (주26),971740291,"(1,356,635,525)",216502448.0
당기순이익(손실),"(20,571,978,089)","(8,775,800,027)",3763916757.0
당기총포괄이익(손실),"(20,571,978,089)","(8,775,800,027)",3763916757.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(19,416,621,081)","(8,771,336,485)",3763916757.0
비지배지분에 귀속되는 당기순이익(손실),"(1,155,357,008)","(4,463,542)",0.0
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(19,416,621,081)","(8,771,336,485)",3763916757.0
"포괄손익, 비지배지분","(1,155,357,008)","(4,463,542)",0.0
주당이익,,,
기본주당이익(손실) (단위 : 원) (주27),"(1,800.00)",(908.00),580.0
희석주당이익(손실) (단위 : 원) (주27),"(1,800.00)",(908.00),511.0
