Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1881198625677.0,1684366385602.0,1564937169822.0
매출원가,1697224771769.0,1426317835191.0,1286837714176.0
매출총이익,183973853908.0,258048550411.0,278099455646.0
판매비와관리비,98498588920.0,97128208219.0,89160994657.0
영업이익,85475264988.0,160920342192.0,188938460989.0
기타수익,60243381399.0,107685347016.0,41606863678.0
기타비용,92439465229.0,117707622797.0,56625935111.0
금융수익,22595599435.0,14667982746.0,12090961283.0
금융원가,16886056746.0,13321959538.0,6169571880.0
법인세비용차감전순이익,58988723847.0,152244089619.0,179840778959.0
법인세비용(수익),11371196621.0,46291398383.0,31516984850.0
당기순이익(손실),47617527226.0,105952691236.0,148323794109.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에 귀속될 분기순이익,39964955621.0,77161003291.0,116858019360.0
비지배지분에 귀속될 분기순이익,7652571605.0,28791687945.0,31465774749.0
주당이익,,,
기본 및 희석주당순이익 (단위 : 원),1193.0,2213.0,3254.0
