Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
현금및예치금,11872619980,40563371763,33396938013
당기손익-공정가치측정금융자산,64557102806,94711392580,140556861407
기타포괄손익-공정가치측정금융자산,613558775,1765552585,346875704
상각후원가측정유가증권,81732075582,56295407158,59706674516
상각후원가측정매출채권및기타금융자산,186669616275,255716978568,239794166736
관계기업투자자산,864527692,967015751,1240684635
투자부동산,1149517500,1169647500,1189777500
유형자산,18983481441,19476997828,118034515637
사용권자산,13200364592,13489955846,5739063436
무형자산,6897954628,6977299787,7118444639
재고자산,58911223030,36681594979,14888938253
당기법인세자산,354956116,1638464158,0
이연법인세자산,4824071049,3599292868,0
기타자산,6963890738,7444801032,7678438107
자산총계,457594960204,540497772403,629691378583
부채,,,
차입부채,314879209272,367074409823,379397567393
순확정급여부채,8845796663,9527854756,8389246768
보증금및기타채무,13090904622,15182657872,41158788473
당기법인세부채,0,0,7655190113
이연법인세부채,0,0,8476454638
리스부채,11254406325,12059314750,5870580772
당기손익-공정가치측정금융부채,0,5258896770,1085783569
기타부채,18967464365,20036070285,46178215240
부채총계,367037781247,429139204256,498211826966
자본,,,
지배기업의 소유주에게 귀속되는 자본,90557178957,112739658117,132382584805
자본금,93000000000,93000000000,93000000000
이익잉여금(결손금),31515968141,51546492455,56783293178
기타자본구성요소,"(28,820,609,805)","(28,491,254,764)","(14,085,128,799)"
기타연결자본,"(5,138,179,379)","(3,315,579,574)","(3,315,579,574)"
비지배지분,0,"(1,381,089,970)","(903,033,188)"
자본총계,90557178957,111358568147,131479551617
자본과부채총계,457594960204,540497772403,629691378583
