Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출,261126660091,148783063129,67319918067
매출원가,244812350738,133643192027,59249993409
매출총이익,16314309353,15139871102,8069924658
판매비와일반관리비,14321864958,10212147333,8198541162
영업이익(손실),1992444395,4927723769,"(128,616,504)"
기타수익,3707902752,4257158752,2296403372
기타비용,3488854739,4108295883,387873045
금융수익,1977710630,6717392302,634254161
금융비용,11541800273,8263809360,1974509946
법인세비용차감전순이익(손실),"(7,352,597,235)",3530169580,439658038
법인세비용(수익),"(2,462,823,255)",405580224,"(715,386,807)"
당기순이익(손실),"(4,889,773,980)",3124589356,1155044845
기타포괄손익,"(213,053,111)","(108,049,540)",174883437
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),28790160,9313942,485271
- 해외사업환산손익,28790160,9313942,485271
당기손익으로 재분류 되지않는 세후기타포괄손익,"(241,843,271)","(117,363,482)",174398166
- 확정급여제도의 재측정손익,"(241,843,271)","(117,363,482)",174398166
총포괄손익,"(5,102,827,091)",3016539816,1329928282
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,"(4,884,144,100)",3144763002,1167242328
비지배지분,"(5,629,880)","(20,173,646)","(12,197,483)"
포괄손익의 귀속,,,
지배기업의 소유주지분,"(5,103,377,251)",3037676384,1341919209
비지배지분,550160,"(21,136,568)","(11,990,927)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(365),169,63
희석주당이익(손실) (단위 : 원),(365),141,63
