Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),7991063616680.0,7496823679468.0,7631650898582
매출원가,7208953031303.0,6565498442410.0,6245280043968
매출총이익,782110585377.0,931325237058.0,1386370854614
판매비와관리비,451451195145.0,434360006978.0,429112871700
영업이익(손실),330659390232.0,496965230080.0,957257982914
기타이익,77068955758.0,170771594660.0,104711032901
기타손실,234561239113.0,167508257246.0,183970511562
금융수익,145709082639.0,141704837887.0,117128356688
금융원가,63360573966.0,57222959983.0,69279395408
지분법투자손익,24237829020.0,10763023477.0,"(16,596,285,238)"
법인세비용차감전순이익(손실),279753444570.0,595473468875.0,909251180295
법인세비용(수익),77583969048.0,163915602982.0,273415226658
당기순이익(손실),202169475522.0,431557865893.0,635835953637
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),187861736625.0,413165585504.0,577044183539
비지배지분에 귀속되는 당기순이익(손실),14307738897.0,18392280389.0,58791770098
주당이익,,,
기본주당이익(손실) (단위 : 원),4679.0,10130.0,13452.0
우선주 기본 및 희석주당이익 (단위 : 원),2937.0,5770.0,13452.0
