Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),5702630850,18481103877,34525693061
매출원가,20361121219,15312796609,29120296229
매출총이익,"(14,658,490,369)",3168307268,5405396832
판매비와관리비,7587541642,7117790578,6444803058
영업이익(손실),"(22,246,032,011)","(3,949,483,310)","(1,039,406,226)"
기타이익,1386891184,4629365779,19253521637
기타손실,16965873402,20498594649,2589497303
금융수익,413626830,1455751256,516336032
금융원가,1900047141,2859733529,10986550873
관계기업투자관련손익,"(3,666,403,212)","(11,704,087,090)",2519612621
법인세비용차감전순이익(손실),"(42,977,837,752)","(32,926,781,543)",7674015888
법인세비용(수익),3075660,24838762,0
계속영업이익(손실),"(42,980,913,412)","(32,951,620,305)",7674015888
중단영업이익(손실),,,159573990
당기순이익(손실),"(42,980,913,412)","(32,951,620,305)",7833589878
기타포괄손익,14481681,131062314,110439406
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(39,658,707)",227749967,29889570
기타포괄손익-공정가치측정평가손실,,"(246,560)",54313618
지분법이익잉여금변동,"(39,658,707)",227996527,"(24,424,048)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),54140388,"(96,687,653)",80549836
지분법자본변동,54140388,"(96,687,653)",80549836
총포괄손익,"(42,966,431,731)","(32,820,557,991)",7944029284
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(42,966,431,731)","(32,820,557,991)",7944029284
비지배지분에 귀속되는 당기순이익(손실),,,
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,
"포괄손익, 비지배지분",,,
주당이익,,,
기본주당이익(손실) (단위 : 원),(473),(498),241
희석주당이익(손실) (단위 : 원),(473.00),(498.00),5
