Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,36685899695,62335729009,48557443258
현금및현금성자산,4336356400,12501757865,32226653825
매출채권 및 기타유동채권,487907469,337952093,5058240482
단기금융상품,2593628640,2404225950,5290226460
기타유동금융자산,663831130,721724908,1303178905
유동재고자산,20368385407,39506898772,868891328
당기법인세자산,150503304,253928733,81399763
기타유동자산,8085287345,6609240688,3728852495
비유동자산,49033289789,57978155897,65668000962
장기금융상품,4654178730,5259251891,4102058411
기타포괄손익공정가치측정금융자산,,,246560
기타비유동금융자산,3607444374,4360868386,1880378412
"종속기업, 공동기업과 관계기업에 대한 투자자산",5669752270,9321673801,22294452017
투자부동산,20400589212,19396120760,2350928972
유형자산,9816165406,8244883051,27143022681
영업권 이외의 무형자산,2201777943,3069137107,7896913909
기타비유동자산,2683381854,8326220901,0
자산총계,85719189484,120313884906,114225444220
부채,,,
유동부채,33869363405,53810291512,54689673743
기타유동금융부채,2527395414,1410779634,3863941836
매입채무 및 기타유동채무,29166187079,50182155334,28066820961
유동 차입금,27400000000,48771974237,0
유동성전환사채,1766187079,1410181097,28066820961
당기손익인식금융부채,33523916,324059486,18237227200
기타 유동부채,2142256996,1868458296,4521683746
당기법인세부채,0,24838762,0
비유동부채,974924247,820891846,1394838302
기타비유동금융부채,974924247,820891846,1060707567
비유동충당부채,,,334130735
부채총계,34844287652,54631183358,56084512045
자본,,,
지배기업의 소유주에게 귀속되는 자본,50874901832,65682701548,58140932175
자본금,61438593000,32527344000,3720865500
자본잉여금,80464240885,80740886744,69000583777
기타자본구성요소,"(451,192,480)",24778646,209232749
기타포괄손익누계액,38002571,"(16,137,817)",80583071
이익잉여금(결손금),"(90,614,742,144)","(47,594,170,025)","(14,870,332,922)"
비지배지분,0,0,0
자본총계,50874901832,65682701548,58140932175
자본과부채총계,85719189484,120313884906,114225444220
