Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주3,42)",19946396629902,22276082763692,18120462422756
"매출원가 (주38,42)",19165102990638,21992795753199,15656512541624
매출총이익(손실),781293639264,283287010493,2463949881132
"판매비와관리비 (주33,38,42)",1128996138737,1045893994409,928308992238
영업이익(손실) (주3),"(347,702,499,473)","(762,606,983,916)",1535640888894
"금융수익 (주3,24,34)",510139380581,499354067802,178996477091
"금융비용 (주3,24,35)",734959709834,720625048292,255504171242
"지분법투자주식평가이익(손실) (주3,13,14)",20260809251,252631662866,365927710885
"기타이익 (주3,36)",580756404739,1560643217209,285759880032
"기타손실 (주3,36)",488637519646,1230027296789,223337065773
기업회계기준서 제1029호 효과 (주3),7871860299,8011141102,0
법인세비용차감전순이익(손실) (주3),"(452,271,274,083)","(392,619,240,018)",1887483719887
법인세비용(수익) (주37),"(413,028,188,831)","(420,439,696,971)",473835630660
당기순이익(손실),"(39,243,085,252)",27820456953,1413648089227
기타포괄손익,42103799444,270021630952,419170677478
후속적으로 당기손익으로 재분류되지 않는 항목,"(4,258,426,590)",60553335903,88820879813
"확정급여제도의 재측정요소 (주25,31)","(29,221,336,485)",38948641349,18678438491
"기타포괄손익-공정가치금융자산평가손익 (주7,32)",54604036664,"(51,332,442,074)",14353120332
"지분법이익잉여금 (주13,14,31)","(24,298,688,917)",14279838912,"(4,842,768,543)"
해외사업환산손익,"(1,230,879,836)",56363824855,72453152424
"지분법자본변동 (주13,14,32)","(330,351,917)","(239,685,972)","(4,478,452,769)"
"법인세효과 (주32,37)","(3,781,206,099)",2533158833,"(7,342,610,122)"
후속적으로 당기손익으로 재분류되는 항목,46362226034,209468295049,330349797665
"파생상품평가손익 (주24,32)",20214510745,"(37,173,890,791)",2618913742
해외사업환산손익 (주32),1765491928,188892430383,258019358011
"지분법자본변동 (주13,14,32)",24306245986,44447787230,92316728811
"법인세효과 (주32,37)",75977375,13301968227,"(22,605,202,899)"
총포괄이익,2860714192,297842087905,1832818766705
당기순이익(손실)의 귀속,,,
지배기업의 소유주,"(50,043,098,363)",61593615422,1333701079296
비지배지분,10800013111,"(33,773,158,469)",79947009931
당기총포괄손익의 귀속,,,
지배기업의 소유주,"(5,305,521,033)",279627081565,1680397689551
비지배지분,8166235225,18215006340,152421077154
주당이익 (주39),,,
기본주당이익 (단위 : 원),"(1,199.0)",1802.0,38911.0
희석주당이익 (단위 : 원),"(1,199.0)",1802.0,38911.0
