Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),438274113703,512698074574,501662554630
재화의 판매로 인한 수익(매출액),415570171718,492921996834,485652196265
용역의 제공으로 인한 수익(매출액),22703941985,19776077740,16010358365
매출원가,387468359374,456393146883,419936231020
재화의 판매로 인한 수익(매출액)에 대한 매출원가,378721369704,451481342272,416470435633
용역의 제공으로 인한 수익(매출액)에 대한 매출원가,8746989670,4911804611,3465795387
매출총이익,50805754329,56304927691,81726323610
판매비와관리비,28924168331,31101729294,27747419183
"급여, 판관비",6688022538,8239999428,7424694541
"퇴직급여, 판관비",441054099,658254300,500831229
"주식보상비용(환입), 판관비",702572940,697476122,46367054
"복리후생비, 판관비",1552181695,1645157683,1407122920
"보험료, 판관비",362335743,368949966,296037780
"감가상각비, 판관비",2851049955,3032883674,3219181880
"대손상각비(대손충당금환입), 판관비","(24,667,490)","(82,537,325)","(9,907,195)"
"무형자산상각비, 판관비",291735947,272074447,213089947
"지급수수료, 판관비",5126602494,4996011778,3614265991
"교육훈련비, 판관비",188738382,147792588,121420380
"차량유지비, 판관비",142065210,169707284,150166671
"도서인쇄비, 판관비",46165239,31860040,32997798
"업무추진비, 판관비",367650131,390025930,306683968
"통신비, 판관비",134418042,127681993,106196013
"운반비, 판관비",5083046561,5246042051,6266693683
판매부대비,355386197,639975019,511338983
"협회비, 판관비",228789806,236059774,213778563
리스자산상각비,117106238,100720839,58829439
잡비,31295969,45772048,26438746
"세금과공과, 판관비",1479181960,1527139004,1630213892
"소모품비, 판관비",347843305,385188687,254896202
"수도광열비, 판관비",251036916,256471181,213139795
"수선비, 판관비",1080147263,1216368459,605756509
"경상개발비, 판관비",543648393,393283053,355660732
"여비교통비, 판관비",285881476,244576332,94735938
"임차료, 판관비",250879322,114794939,86787724
영업이익(손실),21881585998,25203198397,53978904427
기타이익,1267349824,1811379128,323365178
유형자산처분이익,179518916,1676480511,38905091
투자부동산처분이익,1011336560,,125177490
재고자산처분이익,3192062,3911665,6866224
잡이익,73302286,130986952,152416373
기타손실,591553255,238503139,604283390
유형자산처분손실,124910669,23494747,17840657
무형자산처분손실,,,770000
재고자산폐기손실,,,98130052
재고자산처분손실,,,58367439
투자부동산처분손실,389969120,,2634590
관계기업/공동기업투자처분손실,,,198889243
기부금,52341000,56334350,24420000
잡손실,24332466,158674042,203231409
금융수익,3764436847,4731789835,1860618630
이자수익(금융수익),2273456172,1124474679,571362834
배당금수익(금융수익),138650000,334953750,413268000
통화선도평가이익(금융수익),71642460,481097,12627295
통화선도거래이익(금융수익),374199218,1358770325,403307588
외화환산이익(금융수익),2340661,150382949,11483751
외환차익(금융수익),904148336,1762727035,448569162
금융원가,3165324363,4714814387,2262146862
이자비용(금융원가),1797847174,1688614740,1391925415
통화선도평가손실(금융원가),1127421,131343499,12268204
통화선도거래손실(금융원가),460028045,419152394,70014010
외화환산손실(금융원가),38385349,68327625,42431088
외환차손(금융원가),867936374,2407376129,745508145
지분법투자 당기손익지분,"(4,985,654,292)",14170508870,7483602704
지분법이익,1097553316,14441549813,8189314214
지분법손실,6083207608,271040943,705711510
법인세비용차감전순이익(손실),18170840759,40963558704,60780060687
법인세비용(수익),3836939228,7172205416,12265187088
계속영업이익(손실),14333901531,33791353288,48514873599
당기순이익(손실),14333901531,33791353288,48514873599
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),10067529958,30331862417,45901771045
비지배지분에 귀속되는 당기순이익(손실),4266371573,3459490871,2613102554
주당이익,,,
기본주당이익(손실) (단위 : 원),489,1474,2230
계속영업기본주당이익(손실) (단위 : 원),489,1474,2230
희석주당이익(손실) (단위 : 원),489,1474,2230
계속영업희석주당이익(손실) (단위 : 원),489,1474,2230
