Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1394316382403,1267685822673,1147435118625
매출원가,953133610774,931974590214,845554628861
매출총이익,441182771629,335711232459,301880489764
판매비와관리비,328937553429,296303577191,275636570409
영업이익,112245218200,39407655268,26243919355
금융수익,7092808144,5565948896,4200626169
금융비용,4757115777,3872886993,821362064
영업외수익,6972213559,1041274916,1526757774
영업외비용,10596917777,5417963431,42949425090
법인세비용차감전순이익(손실),110956206349,36724028656,"(11,799,483,856)"
법인세비용,24737711884,11038511448,7527631338
계속사업순손익,86218494465,25685517208,"(19,327,115,194)"
당기순이익(손실),86218494465,25685517208,"(19,327,115,194)"
법인세효과차감후기타포괄손익,"(7,127,224,161)",4586197898,1818633525
후속적으로 당기손익으로 재분류되지 않는 항목,"(7,167,938,382)",4038452382,277851005
기타포괄손익-공정가치 측정 금융자산 평가손익,"(719,716,360)","(1,655,897,192)",7483252
확정급여제도의 재측정요소,"(6,448,222,022)",5694349574,270367753
후속적으로 당기손익으로 재분류되는 항목,40714221,547745516,1540782520
해외사업환산손익,40714221,547745516,1540782520
총포괄손익,79091270304,30271715106,"(17,508,481,669)"
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,86218494465,25685517208,"(19,327,115,194)"
비지배지분,0,0,0
총포괄손익의 귀속,,,
지배기업 소유주지분,79091270304,30271715106,"(17,508,481,669)"
비지배지분,0,0,0
주당이익,,,
기본주당이익 (단위 : 원),9751,2905,"(2,186)"
희석주당이익 (단위 : 원),9751,2905,"(2,186)"
